date,temp,pres,rh,ws,VentCoef
2019-05-28 08:00:00,284.4,1011.0,94.0,0.5,86.0
2019-05-28 09:00:00,285.1,1012.0,94.0,1.5,823.5
2019-05-28 10:00:00,287.8,1013.0,81.0,1.0,360.0
2019-05-28 11:00:00,288.2,1013.0,77.0,1.5,813.0
2019-05-30 12:00:00,286.8,1017.0,71.0,2.6,3632.2000000000003
2019-05-30 13:00:00,286.6,1017.0,70.0,3.1,4708.900000000001
2019-05-30 14:00:00,286.6,1017.0,69.0,1.5,2367.0
2019-05-30 15:00:00,286.6,1016.0,71.0,2.1,564.9
2019-05-30 16:00:00,285.9,1016.0,73.0,3.1,1612.0
2019-05-30 17:00:00,285.9,1016.0,70.0,4.6,4595.4
2019-05-30 18:00:00,285.8,1016.0,69.0,3.1,1869.3
2019-05-30 19:00:00,284.9,1016.0,69.0,3.1,1791.8
2019-05-30 20:00:00,284.9,1017.0,69.0,4.1,3808.8999999999996
2019-05-30 21:00:00,284.9,1017.0,70.0,2.6,1107.6000000000001
2019-05-30 22:00:00,284.6,1017.0,72.0,2.6,946.4
2019-05-30 23:00:00,284.4,1017.0,74.0,1.5,186.0
2019-05-31 00:00:00,284.2,1017.0,76.0,1.5,117.0
2019-05-31 01:00:00,284.1,1017.0,77.0,1.5,148.5
2019-05-31 02:00:00,284.1,1016.0,78.0,2.1,516.6
2019-05-31 03:00:00,284.2,1016.0,82.0,1.5,129.0
2019-05-31 04:00:00,284.2,1016.0,82.0,1.0,80.0
2019-05-31 05:00:00,284.4,1016.0,82.0,1.0,186.0
2019-05-31 06:00:00,284.1,1016.0,85.0,1.5,532.5
2019-05-31 07:00:00,284.1,1017.0,85.0,1.5,651.0
2019-05-31 08:00:00,283.9,1017.0,83.0,1.0,584.0
2019-05-31 09:00:00,284.4,1017.0,82.0,2.6,2277.6
2019-05-31 10:00:00,286.6,1016.0,82.0,1.0,1045.0
2019-05-31 11:00:00,288.8,1016.0,68.0,2.1,2620.8
2019-06-02 12:00:00,291.8,1020.0,65.0,0.0,
2019-06-02 13:00:00,292.9,1019.0,59.0,0.5,73.5
2019-06-02 14:00:00,293.2,1019.0,58.0,0.5,55.5
2019-06-02 15:00:00,293.8,1018.0,55.0,1.0,39.0
2019-06-02 16:00:00,293.6,1018.0,57.0,0.5,9.0
2019-06-02 17:00:00,292.2,1019.0,62.0,1.5,105.0
2019-06-02 18:00:00,290.6,1019.0,71.0,1.5,90.0
2019-06-02 19:00:00,289.8,1019.0,82.0,1.5,90.0
2019-06-02 20:00:00,289.8,1019.0,83.0,1.5,136.5
2019-06-02 21:00:00,289.4,1020.0,81.0,1.5,138.0
2019-06-02 22:00:00,288.6,1020.0,86.0,1.0,50.0
2019-06-02 23:00:00,288.4,1020.0,84.0,1.5,138.0
2019-06-03 00:00:00,287.8,1020.0,85.0,0.0,
2019-06-03 01:00:00,287.6,1021.0,83.0,1.0,38.0
2019-06-03 02:00:00,287.4,1021.0,83.0,1.5,105.0
2019-06-03 03:00:00,287.4,1021.0,83.0,2.6,1196.0
2019-06-03 04:00:00,287.4,1021.0,84.0,0.5,131.0
2019-06-03 05:00:00,286.1,1021.0,84.0,0.5,64.5
2019-06-03 06:00:00,285.8,1021.0,88.0,0.5,176.0
2019-06-03 07:00:00,285.6,1022.0,87.0,0.0,
2019-06-03 08:00:00,285.4,1022.0,88.0,1.5,676.5
2019-06-03 09:00:00,286.4,1022.0,84.0,2.1,1344.0
2019-06-03 10:00:00,288.2,1023.0,73.0,0.0,
2019-06-03 11:00:00,290.1,1023.0,68.0,1.0,309.0
2019-06-11 12:00:00,288.6,1015.0,79.0,1.0,1516.0
2019-06-11 13:00:00,288.4,1014.0,84.0,4.1,7318.499999999999
2019-06-11 14:00:00,288.4,1014.0,84.0,4.1,9233.199999999999
2019-06-11 15:00:00,288.9,1011.0,87.0,1.5,538.5
2019-06-11 16:00:00,289.1,1011.0,88.0,2.1,518.7
2019-06-11 17:00:00,289.2,1010.0,89.0,3.1,1612.0
2019-06-11 18:00:00,289.1,1011.0,90.0,3.6,2736.0
2019-06-11 19:00:00,289.4,1010.0,91.0,3.1,1636.8
2019-06-11 20:00:00,289.6,1010.0,90.0,1.0,247.0
2019-06-11 21:00:00,289.8,1010.0,91.0,2.1,516.6
2019-06-11 22:00:00,290.1,1009.0,92.0,3.1,1615.1000000000001
2019-06-11 23:00:00,290.2,1009.0,92.0,0.5,166.0
2019-06-12 00:00:00,290.6,1008.0,94.0,1.0,113.0
2019-06-12 01:00:00,290.8,1007.0,95.0,2.6,1271.4
2019-06-12 02:00:00,291.1,1007.0,91.0,4.6,6122.599999999999
2019-06-12 03:00:00,291.1,1007.0,91.0,1.5,1147.5
2019-06-12 04:00:00,290.9,1006.0,94.0,3.6,3387.6
2019-06-12 05:00:00,290.9,1006.0,93.0,1.5,618.0
2019-06-12 06:00:00,291.4,1006.0,92.0,2.6,1846.0
2019-06-12 07:00:00,291.1,1006.0,91.0,2.6,1916.2
2019-06-12 08:00:00,291.4,1007.0,91.0,1.5,1174.5
2019-06-12 09:00:00,291.6,1007.0,90.0,2.6,2501.2000000000003
2019-06-12 10:00:00,292.1,1007.0,87.0,3.6,4392.0
2019-06-12 11:00:00,292.8,1008.0,87.0,1.0,1309.0
2019-06-14 12:00:00,288.4,1014.0,87.0,3.1,4789.5
2019-06-14 13:00:00,288.2,1013.0,88.0,0.0,
2019-06-14 14:00:00,288.4,1013.0,87.0,2.1,1113.0
2019-06-14 15:00:00,287.9,1013.0,89.0,1.0,221.0
2019-06-14 16:00:00,287.4,1013.0,89.0,2.1,730.8000000000001
2019-06-14 17:00:00,287.1,1013.0,88.0,3.1,2551.3
2019-06-14 18:00:00,286.6,1014.0,89.0,2.1,867.3000000000001
2019-06-14 19:00:00,286.4,1015.0,90.0,2.1,795.9
2019-06-14 20:00:00,286.4,1015.0,90.0,5.1,8685.3
2019-06-14 21:00:00,286.4,1016.0,90.0,1.0,1232.0
2019-06-14 22:00:00,286.6,1016.0,89.0,3.6,2793.6
2019-06-14 23:00:00,287.1,1016.0,86.0,3.1,2371.5
2019-06-15 00:00:00,287.2,1016.0,85.0,3.1,1804.2
2019-06-15 01:00:00,287.4,1016.0,85.0,2.1,627.9
2019-06-15 02:00:00,287.4,1016.0,86.0,1.0,93.0
2019-06-15 03:00:00,286.6,1016.0,87.0,3.6,3524.4
2019-06-15 04:00:00,286.4,1015.0,89.0,4.1,5010.2
2019-06-15 05:00:00,285.8,1015.0,90.0,3.6,3819.6
2019-06-15 06:00:00,285.2,1014.0,89.0,5.1,9052.5
2019-06-15 07:00:00,285.1,1015.0,85.0,4.6,7148.4
2019-06-15 08:00:00,284.8,1015.0,93.0,2.6,2581.8
2019-06-15 09:00:00,284.9,1014.0,92.0,4.6,7152.999999999999
2019-06-15 10:00:00,284.6,1016.0,93.0,4.1,5817.9
2019-06-15 11:00:00,284.9,1017.0,94.0,7.2,21340.8
2019-06-17 12:00:00,289.6,1016.0,95.0,2.1,1869.0
2019-06-17 13:00:00,289.4,1015.0,97.0,1.5,1491.0
2019-06-17 14:00:00,288.9,1015.0,95.0,1.0,1067.0
2019-06-17 15:00:00,288.1,1014.0,95.0,1.0,53.0
2019-06-17 16:00:00,287.8,1014.0,95.0,1.5,105.0
2019-06-17 17:00:00,287.4,1013.0,95.0,0.0,
2019-06-17 18:00:00,287.2,1013.0,95.0,0.0,
2019-06-17 19:00:00,287.4,1013.0,96.0,0.5,6.0
2019-06-17 20:00:00,287.4,1013.0,96.0,0.0,
2019-06-17 21:00:00,287.1,1013.0,95.0,1.0,50.0
2019-06-17 22:00:00,287.1,1012.0,93.0,0.0,
2019-06-17 23:00:00,286.8,1011.0,95.0,0.0,
2019-06-18 00:00:00,286.8,1011.0,97.0,0.0,
2019-06-18 01:00:00,286.8,1010.0,95.0,0.0,
2019-06-18 02:00:00,286.6,1010.0,96.0,1.0,50.0
2019-06-18 03:00:00,286.4,1009.0,94.0,1.0,50.0
2019-06-18 04:00:00,286.4,1009.0,97.0,1.0,50.0
2019-06-18 05:00:00,285.1,1009.0,94.0,1.0,185.0
2019-06-18 06:00:00,284.9,1008.0,97.0,3.1,2532.7000000000003
2019-06-18 07:00:00,284.4,1009.0,94.0,3.1,2585.4
2019-06-18 08:00:00,284.2,1009.0,92.0,1.0,658.0
2019-06-18 09:00:00,284.2,1009.0,93.0,2.6,2072.2000000000003
2019-06-18 10:00:00,284.6,1009.0,91.0,1.5,1335.0
2019-06-18 11:00:00,285.2,1009.0,84.0,5.1,8455.8
2019-06-20 12:00:00,289.6,1021.0,52.0,3.1,2920.2000000000003
2019-06-20 13:00:00,288.6,1020.0,59.0,3.6,2293.2000000000003
2019-06-20 14:00:00,289.1,1020.0,59.0,2.6,1679.6000000000001
2019-06-20 15:00:00,288.9,1019.0,66.0,2.6,977.6
2019-06-20 16:00:00,288.1,1018.0,68.0,2.1,388.5
2019-06-20 17:00:00,288.1,1019.0,72.0,2.1,722.4
2019-06-20 18:00:00,286.9,1018.0,81.0,1.0,110.0
2019-06-20 19:00:00,286.6,1018.0,75.0,2.1,682.5
2019-06-20 20:00:00,286.1,1018.0,76.0,1.5,165.0
2019-06-20 21:00:00,285.2,1018.0,84.0,1.0,50.0
2019-06-20 22:00:00,285.9,1018.0,80.0,2.1,573.3000000000001
2019-06-20 23:00:00,286.2,1018.0,82.0,1.5,121.5
2019-06-21 00:00:00,286.6,1018.0,76.0,3.6,3088.8
2019-06-21 01:00:00,286.2,1018.0,80.0,0.5,315.5
2019-06-21 02:00:00,286.1,1018.0,83.0,1.5,360.0
2019-06-21 03:00:00,285.9,1017.0,84.0,1.0,69.0
2019-06-21 04:00:00,285.6,1018.0,82.0,1.5,298.5
2019-06-21 05:00:00,285.2,1017.0,79.0,2.1,1100.4
2019-06-21 06:00:00,284.8,1017.0,83.0,1.0,283.0
2019-06-21 07:00:00,284.9,1017.0,83.0,2.6,1323.4
2019-06-21 08:00:00,285.4,1018.0,83.0,2.6,1783.6000000000001
2019-06-21 09:00:00,286.6,1018.0,69.0,3.1,3177.5
2019-06-21 10:00:00,286.9,1018.0,73.0,2.6,3114.8
2019-06-21 11:00:00,287.6,1018.0,73.0,3.1,4355.5
2019-06-23 12:00:00,293.9,1008.0,80.0,1.5,478.5
2019-06-23 13:00:00,294.4,1007.0,83.0,0.0,
2019-06-23 14:00:00,293.9,1007.0,82.0,1.0,194.0
2019-06-23 15:00:00,293.8,1006.0,82.0,4.1,4665.799999999999
2019-06-23 16:00:00,290.9,1007.0,96.0,1.0,804.0
2019-06-23 17:00:00,290.8,1007.0,92.0,0.0,
2019-06-23 18:00:00,290.6,1007.0,93.0,0.0,
2019-06-23 19:00:00,290.1,1007.0,92.0,1.0,61.0
2019-06-23 20:00:00,289.6,1008.0,93.0,1.5,138.0
2019-06-23 21:00:00,289.2,1008.0,95.0,1.0,50.0
2019-06-23 22:00:00,289.1,1008.0,95.0,2.6,1560.0
2019-06-23 23:00:00,288.6,1009.0,96.0,1.0,272.0
2019-06-24 00:00:00,288.1,1009.0,94.0,1.0,80.0
2019-06-24 01:00:00,286.8,1009.0,95.0,0.0,
2019-06-24 02:00:00,285.9,1009.0,94.0,1.0,50.0
2019-06-24 03:00:00,285.2,1008.0,94.0,0.5,11.0
2019-06-24 04:00:00,284.6,1008.0,94.0,0.5,9.5
2019-06-24 05:00:00,284.6,1007.0,92.0,1.5,583.5
2019-06-24 06:00:00,284.1,1007.0,93.0,3.1,3010.1
2019-06-24 07:00:00,284.1,1007.0,92.0,2.1,1507.8
2019-06-24 08:00:00,283.9,1007.0,92.0,1.5,1255.5
2019-06-24 09:00:00,285.1,1007.0,88.0,2.6,2626.0
2019-06-24 10:00:00,287.1,1006.0,87.0,1.5,1684.5
2019-06-24 11:00:00,287.8,1006.0,83.0,3.1,4070.3
2019-06-26 12:00:00,283.4,1013.0,43.0,3.6,6026.400000000001
2019-06-26 13:00:00,283.6,1013.0,43.0,2.1,3889.2000000000003
2019-06-26 14:00:00,285.1,1012.0,38.0,4.6,10580.0
2019-06-26 15:00:00,286.9,1011.0,37.0,1.5,687.0
2019-06-26 16:00:00,287.6,1011.0,32.0,6.2,13261.800000000001
2019-06-26 17:00:00,286.9,1011.0,37.0,4.6,5428.0
2019-06-26 18:00:00,285.9,1011.0,38.0,3.6,3128.4
2019-06-26 19:00:00,285.1,1011.0,43.0,2.1,711.9
2019-06-26 20:00:00,284.6,1011.0,50.0,3.6,3088.8
2019-06-26 21:00:00,284.4,1011.0,51.0,3.6,3002.4
2019-06-26 22:00:00,284.2,1011.0,53.0,5.1,7833.599999999999
2019-06-26 23:00:00,283.9,1011.0,54.0,2.6,1770.6000000000001
2019-06-27 00:00:00,283.6,1011.0,53.0,2.1,564.9
2019-06-27 01:00:00,282.9,1011.0,50.0,5.1,7920.299999999999
2019-06-27 02:00:00,282.8,1011.0,54.0,4.1,4497.7
2019-06-27 03:00:00,282.6,1010.0,53.0,3.1,2077.0
2019-06-27 04:00:00,282.2,1010.0,52.0,2.6,1341.6000000000001
2019-06-27 05:00:00,282.1,1009.0,51.0,2.1,1104.6000000000001
2019-06-27 06:00:00,281.9,1010.0,50.0,5.1,8710.8
2019-06-27 07:00:00,281.6,1010.0,49.0,5.1,8894.4
2019-06-27 08:00:00,281.6,1011.0,52.0,6.7,17118.5
2019-06-27 09:00:00,281.4,1012.0,53.0,4.1,6805.999999999999
2019-06-27 10:00:00,283.1,1011.0,49.0,6.2,14210.4
2019-06-27 11:00:00,284.6,1012.0,44.0,4.1,8897.0
2019-06-29 12:00:00,287.1,1007.0,80.0,2.1,2053.8
2019-06-29 13:00:00,286.6,1006.0,89.0,2.6,3117.4
2019-06-29 14:00:00,286.4,1005.0,92.0,0.0,
2019-06-29 15:00:00,286.4,1004.0,88.0,3.1,2449.0
2019-06-29 16:00:00,286.4,1004.0,92.0,1.0,445.0
2019-06-29 17:00:00,286.4,1005.0,95.0,1.0,156.0
2019-06-29 18:00:00,286.4,1005.0,92.0,1.5,268.5
2019-06-29 19:00:00,286.4,1006.0,94.0,2.1,926.1
2019-06-29 20:00:00,286.2,1006.0,95.0,1.5,315.0
2019-06-29 21:00:00,285.9,1008.0,94.0,1.0,66.0
2019-06-29 22:00:00,285.2,1008.0,94.0,1.5,237.0
2019-06-29 23:00:00,285.4,1008.0,96.0,1.0,48.0
2019-06-30 00:00:00,284.9,1009.0,91.0,1.5,267.0
2019-06-30 01:00:00,284.1,1009.0,91.0,1.0,59.0
2019-06-30 02:00:00,283.8,1010.0,93.0,1.5,295.5
2019-06-30 03:00:00,283.4,1011.0,96.0,2.6,1695.2
2019-06-30 04:00:00,283.2,1012.0,94.0,2.1,793.8000000000001
2019-06-30 05:00:00,283.1,1012.0,96.0,6.2,15636.4
2019-06-30 06:00:00,283.1,1012.0,94.0,2.6,3203.2000000000003
2019-06-30 07:00:00,283.1,1013.0,89.0,2.1,1260.0
2019-06-30 08:00:00,282.4,1014.0,86.0,2.1,1470.0
2019-06-30 09:00:00,282.8,1015.0,84.0,1.5,1180.5
2019-06-30 10:00:00,282.9,1016.0,83.0,1.0,883.0
2019-06-30 11:00:00,282.8,1017.0,83.0,1.5,1515.0
2019-07-08 12:00:00,285.9,1022.0,50.0,3.1,5279.3
2019-07-08 13:00:00,285.8,1021.0,57.0,2.6,4950.400000000001
2019-07-08 14:00:00,287.4,1020.0,53.0,1.5,3049.5
2019-07-08 15:00:00,287.4,1019.0,56.0,1.5,232.5
2019-07-08 16:00:00,286.6,1018.0,56.0,1.5,93.0
2019-07-08 17:00:00,285.8,1018.0,54.0,1.0,33.0
2019-07-08 18:00:00,284.9,1018.0,60.0,1.0,29.0
2019-07-08 19:00:00,283.6,1019.0,69.0,0.5,5.0
2019-07-08 20:00:00,283.6,1019.0,70.0,1.0,37.0
2019-07-08 21:00:00,284.1,1018.0,70.0,1.5,90.0
2019-07-08 22:00:00,284.6,1019.0,67.0,2.1,371.7
2019-07-08 23:00:00,285.1,1018.0,64.0,2.1,371.7
2019-07-09 00:00:00,285.4,1019.0,60.0,2.1,428.40000000000003
2019-07-09 01:00:00,285.1,1019.0,64.0,2.1,428.40000000000003
2019-07-09 02:00:00,284.8,1018.0,66.0,2.1,428.40000000000003
2019-07-09 03:00:00,284.6,1018.0,70.0,2.1,428.40000000000003
2019-07-09 04:00:00,284.6,1018.0,72.0,1.5,258.0
2019-07-09 05:00:00,284.6,1019.0,66.0,1.5,439.5
2019-07-09 06:00:00,284.1,1018.0,69.0,0.5,89.0
2019-07-09 07:00:00,283.9,1019.0,71.0,1.5,535.5
2019-07-09 08:00:00,283.9,1019.0,71.0,1.0,448.0
2019-07-09 09:00:00,283.9,1020.0,79.0,0.5,270.5
2019-07-09 10:00:00,285.4,1020.0,73.0,1.5,999.0
2019-07-09 11:00:00,286.1,1020.0,69.0,2.1,1694.7
2019-07-11 12:00:00,289.9,1012.0,66.0,1.0,1384.0
2019-07-11 13:00:00,290.8,1010.0,61.0,2.6,4238.0
2019-07-11 14:00:00,290.8,1010.0,63.0,1.5,2652.0
2019-07-11 15:00:00,291.2,1009.0,54.0,3.1,1720.5
2019-07-11 16:00:00,290.9,1009.0,58.0,2.6,1133.6000000000001
2019-07-11 17:00:00,289.9,1009.0,60.0,3.1,1788.7
2019-07-11 18:00:00,288.4,1008.0,77.0,2.6,1105.0
2019-07-11 19:00:00,287.9,1008.0,83.0,2.6,1125.8
2019-07-11 20:00:00,287.6,1009.0,86.0,2.1,795.9
2019-07-11 21:00:00,287.4,1009.0,91.0,2.6,1469.0
2019-07-11 22:00:00,287.8,1010.0,91.0,2.6,1469.0
2019-07-11 23:00:00,288.6,1009.0,94.0,1.5,318.0
2019-07-12 00:00:00,288.9,1008.0,94.0,2.6,985.4
2019-07-12 01:00:00,288.4,1009.0,95.0,1.5,181.5
2019-07-12 02:00:00,288.1,1008.0,95.0,3.6,2415.6
2019-07-12 03:00:00,287.8,1008.0,95.0,1.0,361.0
2019-07-12 04:00:00,288.1,1009.0,98.0,1.0,131.0
2019-07-12 05:00:00,288.1,1009.0,96.0,2.6,1328.6000000000001
2019-07-12 06:00:00,287.9,1009.0,96.0,1.5,535.5
2019-07-12 07:00:00,287.6,1009.0,94.0,0.5,169.0
2019-07-12 08:00:00,286.6,1010.0,93.0,1.0,434.0
2019-07-12 09:00:00,286.2,1011.0,94.0,1.0,548.0
2019-07-12 10:00:00,286.1,1011.0,94.0,1.5,1045.5
2019-07-12 11:00:00,286.2,1012.0,94.0,2.1,1864.8000000000002
2019-07-14 12:00:00,286.9,1018.0,68.0,2.1,1293.6000000000001
2019-07-14 13:00:00,286.6,1017.0,71.0,1.5,501.0
2019-07-14 14:00:00,287.1,1017.0,66.0,2.1,684.6
2019-07-14 15:00:00,286.6,1016.0,69.0,2.1,590.1
2019-07-14 16:00:00,286.6,1016.0,68.0,2.6,1159.6000000000001
2019-07-14 17:00:00,285.9,1016.0,72.0,1.5,243.0
2019-07-14 18:00:00,284.9,1016.0,70.0,1.0,45.0
2019-07-14 19:00:00,283.2,1017.0,75.0,0.0,
2019-07-14 20:00:00,282.4,1017.0,88.0,1.5,103.5
2019-07-14 21:00:00,282.6,1017.0,86.0,0.5,7.5
2019-07-14 22:00:00,283.1,1017.0,87.0,2.6,509.6
2019-07-14 23:00:00,283.1,1017.0,90.0,0.5,35.5
2019-07-15 00:00:00,283.4,1018.0,92.0,1.0,38.0
2019-07-15 01:00:00,283.1,1018.0,92.0,0.0,
2019-07-15 02:00:00,282.9,1018.0,95.0,0.0,
2019-07-15 03:00:00,282.6,1017.0,94.0,1.0,50.0
2019-07-15 04:00:00,284.4,1017.0,83.0,0.5,9.5
2019-07-15 05:00:00,283.6,1017.0,86.0,0.0,
2019-07-15 06:00:00,283.8,1018.0,79.0,1.0,128.0
2019-07-15 07:00:00,283.2,1018.0,85.0,0.5,78.5
2019-07-15 08:00:00,282.8,1019.0,89.0,1.0,323.0
2019-07-15 09:00:00,283.1,1018.0,87.0,0.0,
2019-07-15 10:00:00,284.2,1019.0,85.0,0.0,
2019-07-15 11:00:00,286.9,1020.0,72.0,0.0,
2019-07-17 12:00:00,287.6,1021.0,54.0,4.1,8991.3
2019-07-17 13:00:00,288.6,1020.0,50.0,6.2,15524.800000000001
2019-07-17 14:00:00,289.2,1019.0,55.0,5.7,16302.0
2019-07-17 15:00:00,290.6,1018.0,45.0,4.1,16400.0
2019-07-17 16:00:00,290.1,1017.0,54.0,3.6,2073.6
2019-07-17 17:00:00,289.4,1017.0,58.0,2.6,1274.0
2019-07-17 18:00:00,288.6,1016.0,62.0,3.1,1094.3
2019-07-17 19:00:00,288.1,1016.0,63.0,2.1,548.1
2019-07-17 20:00:00,287.9,1016.0,64.0,2.1,220.5
2019-07-17 21:00:00,287.4,1016.0,66.0,3.1,1233.8
2019-07-17 22:00:00,286.9,1015.0,70.0,2.6,598.0
2019-07-17 23:00:00,286.9,1015.0,71.0,4.1,2595.2999999999997
2019-07-18 00:00:00,286.6,1015.0,71.0,1.5,361.5
2019-07-18 01:00:00,286.4,1016.0,72.0,2.6,1302.6000000000001
2019-07-18 02:00:00,286.1,1015.0,73.0,2.1,590.1
2019-07-18 03:00:00,286.1,1015.0,70.0,4.1,4497.7
2019-07-18 04:00:00,285.6,1015.0,73.0,2.6,1521.0
2019-07-18 05:00:00,285.9,1016.0,70.0,1.0,244.0
2019-07-18 06:00:00,285.4,1016.0,75.0,1.5,547.5
2019-07-18 07:00:00,285.1,1016.0,74.0,1.0,417.0
2019-07-18 08:00:00,285.1,1017.0,76.0,1.5,834.0
2019-07-18 09:00:00,285.2,1017.0,77.0,2.6,2111.2000000000003
2019-07-18 10:00:00,285.6,1019.0,73.0,3.1,3279.8
2019-07-18 11:00:00,286.4,1019.0,70.0,2.6,3195.4
2019-07-21 12:00:00,298.9,998.0,54.0,5.1,12127.8
2019-07-21 13:00:00,300.1,997.0,50.0,7.7,24655.4
2019-07-21 14:00:00,300.8,996.0,49.0,6.2,21855.0
2019-07-21 15:00:00,300.6,996.0,51.0,5.1,20400.0
2019-07-21 16:00:00,299.4,997.0,57.0,5.1,8088.599999999999
2019-07-21 17:00:00,298.9,998.0,59.0,2.6,1820.0
2019-07-21 18:00:00,296.9,998.0,68.0,3.6,3268.8
2019-07-21 19:00:00,289.9,1001.0,89.0,2.1,762.3000000000001
2019-07-21 20:00:00,287.6,1003.0,82.0,7.7,18926.600000000002
2019-07-21 21:00:00,286.8,1003.0,80.0,6.7,12455.300000000001
2019-07-21 22:00:00,286.1,1005.0,79.0,6.2,9982.0
2019-07-21 23:00:00,285.9,1007.0,79.0,1.5,1240.5
2019-07-22 00:00:00,285.4,1008.0,78.0,2.6,1492.4
2019-07-22 01:00:00,285.4,1009.0,68.0,3.1,1788.7
2019-07-22 02:00:00,284.9,1010.0,70.0,3.6,2667.6
2019-07-22 03:00:00,285.2,1011.0,58.0,2.1,777.0
2019-07-22 04:00:00,285.1,1011.0,58.0,4.1,4993.799999999999
2019-07-22 05:00:00,284.9,1011.0,61.0,2.6,2030.6000000000001
2019-07-22 06:00:00,283.6,1011.0,65.0,3.6,3873.6
2019-07-22 07:00:00,283.2,1012.0,69.0,1.5,847.5
2019-07-22 08:00:00,283.1,1014.0,68.0,1.0,630.0
2019-07-22 09:00:00,283.6,1014.0,65.0,2.6,2145.0
2019-07-22 10:00:00,284.9,1015.0,60.0,3.1,3261.2000000000003
2019-07-22 11:00:00,285.9,1016.0,50.0,4.1,6063.9
2019-07-23 12:00:00,283.9,1024.0,78.0,5.1,10296.9
2019-07-23 13:00:00,284.2,1022.0,71.0,4.1,9499.699999999999
2019-07-23 14:00:00,284.2,1023.0,69.0,2.1,5100.900000000001
2019-07-23 15:00:00,284.6,1023.0,62.0,1.0,254.0
2019-07-23 16:00:00,284.6,1023.0,63.0,1.5,238.5
2019-07-23 17:00:00,284.4,1023.0,67.0,4.6,6660.799999999999
2019-07-23 18:00:00,284.2,1023.0,67.0,3.6,2980.8
2019-07-23 19:00:00,283.9,1024.0,70.0,2.6,1456.0
2019-07-23 20:00:00,283.9,1024.0,63.0,1.5,310.5
2019-07-23 21:00:00,283.6,1024.0,57.0,1.0,63.0
2019-07-23 22:00:00,283.4,1025.0,60.0,1.0,54.0
2019-07-23 23:00:00,283.1,1026.0,59.0,1.5,235.5
2019-07-24 00:00:00,283.1,1027.0,61.0,2.1,594.3000000000001
2019-07-24 01:00:00,282.9,1025.0,64.0,3.6,2732.4
2019-07-24 02:00:00,282.6,1025.0,61.0,4.1,3677.7
2019-07-24 03:00:00,281.6,1026.0,67.0,0.5,328.5
2019-07-24 04:00:00,280.2,1026.0,75.0,2.1,718.2
2019-07-24 05:00:00,280.1,1025.0,76.0,1.5,565.5
2019-07-24 06:00:00,279.6,1025.0,78.0,2.1,1297.8
2019-07-24 07:00:00,278.9,1027.0,80.0,0.5,292.0
2019-07-24 08:00:00,278.4,1026.0,82.0,1.0,782.0
2019-07-24 09:00:00,280.1,1027.0,73.0,1.5,1503.0
2019-07-24 10:00:00,282.6,1027.0,57.0,2.1,2625.0
2019-07-24 11:00:00,284.9,1028.0,48.0,2.1,3049.2000000000003
2019-07-26 12:00:00,285.8,1015.0,95.0,2.6,3359.2000000000003
2019-07-26 13:00:00,286.4,1015.0,92.0,2.1,2982.0
2019-07-26 14:00:00,286.6,1015.0,93.0,3.6,6926.400000000001
2019-07-26 15:00:00,286.4,1015.0,96.0,2.1,1171.8
2019-07-26 16:00:00,286.9,1015.0,93.0,1.5,297.0
2019-07-26 17:00:00,287.1,1016.0,89.0,2.6,1658.8
2019-07-26 18:00:00,286.6,1017.0,92.0,1.5,375.0
2019-07-26 19:00:00,286.4,1018.0,93.0,0.5,43.5
2019-07-26 20:00:00,286.1,1020.0,96.0,0.0,
2019-07-26 21:00:00,286.1,1020.0,96.0,1.0,58.0
2019-07-26 22:00:00,286.1,1021.0,96.0,1.0,61.0
2019-07-26 23:00:00,285.9,1021.0,96.0,1.5,268.5
2019-07-27 00:00:00,285.9,1022.0,96.0,1.0,62.0
2019-07-27 01:00:00,285.9,1022.0,96.0,0.0,
2019-07-27 02:00:00,285.9,1022.0,95.0,1.0,50.0
2019-07-27 03:00:00,284.9,1022.0,95.0,0.5,9.0
2019-07-27 04:00:00,284.2,1023.0,96.0,0.5,9.0
2019-07-27 05:00:00,283.1,1023.0,93.0,1.5,531.0
2019-07-27 06:00:00,281.6,1023.0,94.0,1.0,359.0
2019-07-27 07:00:00,280.6,1024.0,95.0,1.0,563.0
2019-07-27 08:00:00,280.4,1024.0,97.0,0.0,
2019-07-27 09:00:00,281.8,1025.0,93.0,0.5,95.5
2019-07-27 10:00:00,284.4,1025.0,78.0,1.5,823.5
2019-07-27 11:00:00,286.4,1026.0,67.0,3.1,3419.3
2019-07-29 12:00:00,287.6,1015.0,73.0,1.5,571.5
2019-07-29 13:00:00,288.6,1015.0,73.0,0.0,
2019-07-29 14:00:00,287.9,1015.0,72.0,0.0,
2019-07-29 15:00:00,288.6,1015.0,69.0,0.0,
2019-07-29 16:00:00,288.4,1015.0,71.0,0.0,
2019-07-29 17:00:00,287.9,1015.0,74.0,0.0,
2019-07-29 18:00:00,287.8,1015.0,69.0,2.1,795.9
2019-07-29 19:00:00,287.1,1016.0,73.0,0.0,
2019-07-29 20:00:00,286.8,1016.0,75.0,0.5,7.5
2019-07-29 21:00:00,286.1,1016.0,76.0,0.0,
2019-07-29 22:00:00,285.1,1015.0,83.0,0.0,
2019-07-29 23:00:00,285.1,1015.0,82.0,0.0,
2019-07-30 00:00:00,283.9,1016.0,90.0,0.5,11.0
2019-07-30 01:00:00,283.6,1015.0,90.0,1.5,148.5
2019-07-30 02:00:00,283.1,1015.0,90.0,2.1,529.2
