date,Al,As,Ba,Ca,Cd,Co,Cr,Cu,Fe,K,Mg,Mn,Mo,Na,Ni,Pb,Sb,Ti,V,Zn
2019-12-26,2.072538586443109,333.0434702252432,4.66499703798142,1.3017537254281577,1208.3953456041534,7.2959718979873305,21.44615205165342,23.727578401164767,1.087834324248576,22.253731838341043,8.821211767172057,1.4067605459488268,146.49048671375903,207.0528467634914,2.9791885250114865,175.54961535285054,6793.2104499372035,1.0,18.68533362039884,1.758850368264803
2020-01-10,1.6089232214983054,138.14585729098823,3.888403741765677,3.38742215429266,811.6342997308373,1.453201943089344,3.7664690318110705,38.03369091562649,1.2034722018252113,7.0404698048131165,3.449454300420038,1.7676469932589611,32.98214070154983,22.460460876127403,17.332663254906137,674.4092818527707,7283.510703376295,1.0,2.207574210250113,12.305601504334422
2020-01-13,1.9234333552363936,51.15098821374637,6.318222783475742,5.793132080963348,487.98042755913946,2.9462969211117813,4.750246656735639,28.990524476869545,1.0514997582638483,20.999047643509577,5.569854346318973,2.22340944668656,29.17699309580655,68.51736429514992,1.2030712427873078,235.8687078507834,4469.258821975222,1.0,3.107389171142492,0.7102680077680187
2020-01-19,1.8706924547604227,147.04029322031624,4.941718160169319,2.835660888331423,614.869528681039,3.712419795810041,11.347229768426983,7.593836629566734,1.00546855722323,12.48397606357333,7.094990000521243,1.4084466552570045,105.67603262229883,8.248970203617858,1.5159047499557632,86.46328208574728,6372.049744703167,1.0,5.029184117039786,0.8949583436327777
2020-01-21,2.0198407493575563,989.9658744836055,21.149912678422794,1.8915108409866568,3922.687774338765,24.28696997515166,2.650349615100575,120.50180787572009,1.972918580760037,36.67406715918467,9.281001082527515,3.7623719734579795,242.88746810582302,86.877234431585,4.32890437133093,2902.9937594594317,32676.270895212183,1.0,0.28957523572395133,164.7095198464309
2020-01-22,1.197657938432564,148.27620465981698,24.26469234478695,4.801553151077916,1414.5549924546513,8.540709388405428,5.560950972536224,4.658568757312058,1.6671176070217413,3.0258084531918965,1.0856548784843028,2.212383922226785,164.9411467652124,94.23401660930737,3.4874563335988755,168.42014110571807,5730.093933989078,1.0,0.23328789533144426,2.0589210132763087
2020-01-25,1.2556199353519788,54.51056637235948,3.298257793971264,3.2346253564076464,158.4498286642552,2.3091433953300493,10.840986506623008,23.60485554266232,2.1301055181211237,4.7141912471965375,2.209016799278469,2.041084841903315,34.90288375549058,13.715908124205997,240.37173911750332,123.13609330498879,3148.8757403653194,1.0,1.083843871292067,100.10895663933084
2020-01-28,1.289771644249791,86.0507623119155,2.316899684371404,1.828027266320979,227.33884872301843,1.3726119168182225,2.990273000437925,44.46762327110758,1.0829383775534338,5.227611493975716,1.4231756999831555,1.5759541905306271,18.230089612193833,9.610411406006541,66.07046164959935,114.19924437010845,3618.5006219628503,1.0,2.611267595401218,243.6355215304181
2020-01-31,1.4153274286240407,138.0770942316502,7.324867025450425,0.4737973262803337,439.8178185728152,2.6555038102509556,2.85864135084569,48.74813892447741,1.7381010286741576,10.477099154868284,3.1185944627721542,2.523556155356558,85.88505967470778,26.614608430334656,1.0843307225191376,118.0853125710953,7084.511243049438,1.0,0.07253459481703989,0.6401660971140697
2020-02-03,1.455850716474098,39.042406633571765,6.885569865858653,1.699966316673232,372.46455928427395,5.871018152948222,17.145814235015322,6.28547029215487,1.6061270933355132,9.566159531341759,3.169823777801504,1.9439779495633658,58.94890034363816,27.449822477179023,0.9182774040216027,51.38078133315874,1721.6706630458705,1.0,11.799263211464602,0.5421317035404517
2020-02-06,1.971414344331456,337.00176596422637,13.627171370280386,4.582395601655246,1311.872408750435,19.990210724320498,20.088512521364223,143.5797950769562,3.5908500964628107,12.543064617752204,2.9620789850309563,4.573719901484227,223.765659352311,50.253819795290696,1282.5733544514032,836.7361465751623,5937.185967083099,1.0,32.36411316850114,797.2836842952836
2020-02-12,1.9349832417369301,35.88949519065971,7.157224564490317,6.2744824004117445,342.385784118893,6.724935970729749,10.589321235287443,60.3462127151465,1.631898425712634,8.966145884307826,7.284158609211712,2.1015303035085102,62.22776775194837,40.036999336637685,627.905469507168,39.04490074437762,1217.1573224550677,1.0,1.7730795073597427,142.05401427594597
2020-02-15,1.8614830140260055,302.13241950662797,10.30021943898815,5.754243892686794,1285.4928714150526,11.58760304165758,15.202677403456132,92.25452155679721,2.5875654900182017,18.565933329491326,2.2729525807145468,3.0433465305356573,276.81756459708043,30.62405794978285,1028.102620878662,263.8536236642532,5709.8342215829325,1.0,2.508455564514716,363.8388839849925
2020-02-18,1.619863024720385,126.40095090033229,4.964903934022634,5.287432677119004,1266.4233630167237,5.110948757962021,11.687666870451679,185.60533473340448,1.680227515161888,6.841866741159461,4.805274385994777,2.3485906906658025,155.17874383486372,35.15405047948315,291.4673567746608,402.44904573695715,12604.686014697261,1.0,1.4234374575577666,187.08179448691337
2020-02-21,1.4124325382098395,35.447532183545945,4.885703405290125,4.134482118044962,987.088868470963,5.4775380085271745,16.591368947663728,150.3840696528722,1.9173541320877463,9.17125891523289,4.328141246198176,2.1239052495593063,120.99750841219881,59.481697157603946,388.9118378696711,444.4455051311619,4889.86865002965,1.0,1.7916942443810702,149.3139938238816
2020-02-27,1.7872257242048721,120.34084111994828,5.885921776933181,4.444294000941534,1239.3016183700813,7.574569550690427,2.704914552255541,113.62472838466871,1.9474230748037151,13.494230442768023,3.5264591246522197,4.078847035459362,81.78471292265137,27.35445632881934,542.0640762344799,426.9581601322263,11460.01685491774,1.0,1.807653065084879,509.0341249845477
2020-03-01,1.468230828746801,111.00207589638127,5.353481535588659,4.0041682188995065,280.9370272501095,1.6962235607553755,0.4240558901888439,10.53488598007552,1.3737938645992596,10.508083564989203,3.378399487096095,2.3639210454422437,47.817993442983656,4.380626615285263,0.6926246206417767,134.19931880257315,2106.829775593032,1.0,1.3532836711007399,0.4089110369678137
2020-03-04,0.7563515222471764,150.14437374322415,4.39281289144116,0.5756356714965877,534.3525834515364,3.2262797491413466,9.202242808532668,16.58431257260055,2.518675938441663,11.739324952800828,0.4101095341992856,2.8385573115262015,97.68398388996074,18.923449511588107,15.403136409915293,60.52237997264432,2721.5377241027886,1.0,20.47230063576647,0.7777638680965747
