,temp,pres,rh,ws,PBLH,VentCoef
2019-11-09,293.9875,1015.5416666666666,68.04166666666667,2.9333333333333336,779.0,2523.2291666666665
2019-11-10,294.325,1018.2083333333334,59.291666666666664,2.7708333333333335,787.8333333333334,2248.608333333333
2019-11-11,294.95,1013.9166666666666,67.125,3.4791666666666665,1118.1666666666667,4552.125
2019-11-12,297.4458333333333,1006.7916666666666,68.0,1.2666666666666668,590.4705882352941,1313.0529411764708
2019-11-13,299.0625,1005.375,58.666666666666664,1.6458333333333333,475.5263157894737,1380.2473684210527
2019-11-14,298.1333333333333,1010.1666666666666,48.916666666666664,2.5625,754.5,2658.0916666666667
2019-11-15,297.7625,1007.9583333333334,51.041666666666664,2.704166666666667,862.625,2192.9666666666667
2019-11-16,295.25,1007.4166666666666,73.25,1.9166666666666667,810.2,3029.23
2019-11-17,300.44166666666666,1008.2083333333334,51.583333333333336,1.575,459.85,1592.795
2019-11-18,298.1666666666667,1012.25,73.375,1.5166666666666666,503.15,1089.8799999999999
2019-11-19,300.3208333333333,1010.5416666666666,55.416666666666664,2.029166666666667,618.4583333333334,1334.4583333333333
2019-11-20,301.71666666666664,1009.2083333333334,61.25,2.4250000000000003,856.304347826087,3158.8608695652174
2019-11-21,298.3041666666667,1008.7083333333334,69.0,2.725,783.6666666666666,2465.45
2019-11-22,291.93333333333334,1016.625,57.80952380952381,3.1809523809523808,882.3809523809524,3252.0857142857144
2019-11-23,293.03333333333336,1017.2916666666666,56.25,4.666666666666667,1318.0,6912.400000000001
2019-11-24,294.6375,1009.5833333333334,57.375,3.9375,1099.2916666666667,4732.533333333334
2019-11-25,292.6958333333333,1005.25,83.79166666666667,1.95,736.8095238095239,2407.9333333333334
2019-11-26,294.0125,1009.2083333333334,56.375,2.0124999999999997,791.0454545454545,2072.6
2019-11-27,296.0208333333333,1010.9166666666666,44.708333333333336,1.4958333333333333,577.9444444444445,1653.2444444444445
2019-11-28,299.3541666666667,1005.9166666666666,39.625,3.3874999999999997,1014.7916666666666,3872.7291666666665
2019-11-29,295.3875,1004.375,64.83333333333333,1.3416666666666668,778.9,2125.44
2019-11-30,295.27500000000003,1011.75,32.75,3.120833333333333,1175.7083333333333,4485.679166666667
2019-12-01,294.21250000000003,1017.125,40.5,1.95,654.2727272727273,1804.640909090909
2019-12-02,296.06666666666666,1010.5833333333334,41.458333333333336,2.4291666666666667,595.0416666666666,2214.9583333333335
2019-12-03,292.87916666666666,1007.3333333333334,67.625,1.4166666666666667,746.0,2757.62
2019-12-04,291.43333333333334,1010.25,57.166666666666664,2.85,938.0416666666666,3184.35
2019-12-05,295.225,1007.3333333333334,43.708333333333336,1.9041666666666668,703.0434782608696,1725.9304347826087
2019-12-06,296.4791666666667,1010.5833333333334,39.86363636363637,1.8181818181818181,710.7368421052631,1889.042105263158
2019-12-07,296.5125,1009.75,37.125,2.1458333333333335,477.40909090909093,1710.5636363636365
2019-12-08,300.32916666666665,1007.4166666666666,46.541666666666664,2.2083333333333335,596.05,1954.985
2019-12-09,303.2625,1006.0416666666666,40.45454545454545,2.272727272727273,622.2272727272727,1665.6318181818183
2019-12-10,304.59999999999997,1004.1666666666666,36.291666666666664,1.7666666666666666,608.9130434782609,1245.9565217391305
2019-12-11,299.8333333333333,1001.4583333333334,49.958333333333336,3.7416666666666667,1216.625,5410.675
2019-12-12,293.32916666666665,1011.6666666666666,37.0,3.341666666666667,1266.75,5438.1375
2019-12-13,295.75416666666666,1010.9166666666666,44.375,2.1,646.875,1795.8791666666666
2019-12-14,297.25,1007.1666666666666,62.18181818181818,1.8727272727272728,806.35,2158.29
2019-12-15,293.50416666666666,1005.5416666666666,72.91666666666667,1.5625,701.421052631579,2053.484210526316
2019-12-16,296.87083333333334,1008.3333333333334,60.166666666666664,2.1125000000000003,539.9,1700.275
2019-12-17,297.7375,1010.5833333333334,58.541666666666664,3.125,690.625,2463.1291666666666
2019-12-18,301.02500000000003,1008.5416666666666,44.416666666666664,3.5749999999999997,1250.5,5213.625
2019-12-19,300.71666666666664,1006.4583333333334,51.666666666666664,2.1958333333333333,625.8333333333334,1600.2916666666667
2019-12-20,291.0416666666667,1006.6666666666666,81.375,3.170833333333333,1074.0833333333333,3711.975
2019-12-21,291.40416666666664,1011.2083333333334,56.041666666666664,2.6750000000000003,1013.8333333333334,3410.745833333333
2019-12-22,295.20416666666665,1011.9166666666666,46.666666666666664,1.675,571.7727272727273,1444.55
2019-12-23,299.18333333333334,1006.375,37.083333333333336,3.2416666666666667,882.5,3491.5625
2019-12-24,299.9291666666667,1005.2083333333334,39.791666666666664,4.0,1423.6666666666667,6654.891666666666
2019-12-25,292.40833333333336,1012.75,69.91304347826087,1.908695652173913,704.6363636363636,1731.75
2019-12-26,297.0416666666667,1010.4583333333334,79.41666666666667,2.2958333333333334,770.9090909090909,2102.640909090909
2019-12-27,301.4875,1007.7083333333334,69.33333333333333,2.6625,643.75,2256.9541666666664
2019-12-28,299.74583333333334,1008.7916666666666,74.9090909090909,1.0636363636363635,556.4666666666667,1300.0933333333335
2019-12-29,300.80833333333334,1008.25,69.08333333333333,1.7125000000000001,483.30434782608694,934.6521739130435
2019-12-30,296.66249999999997,1004.3333333333334,91.25,2.1791666666666667,715.3181818181819,2188.140909090909
2019-12-31,297.0,1007.375,75.125,3.4499999999999997,1170.0416666666667,4357.683333333333
2020-01-01,295.40416666666664,1012.9583333333334,73.5,2.5083333333333333,906.375,2675.045833333333
2020-01-02,296.46250000000003,1016.7916666666666,68.875,3.7541666666666664,1110.3333333333333,4850.808333333333
2020-01-03,297.62083333333334,1014.3333333333334,62.75,3.283333333333333,811.0833333333334,2786.545833333333
2020-01-04,298.72083333333336,1006.4583333333334,56.416666666666664,1.9458333333333335,527.625,1435.1166666666668
2020-01-05,297.5875,1000.0833333333334,58.08695652173913,1.9217391304347828,431.0,979.1590909090909
2020-01-06,296.03333333333336,1003.875,46.416666666666664,1.5958333333333332,738.9444444444445,2087.0055555555555
2020-01-07,299.41249999999997,1004.9583333333334,35.958333333333336,2.5708333333333333,652.5833333333334,2148.4708333333333
2020-01-08,301.46250000000003,1002.4166666666666,44.208333333333336,3.5375,1195.2083333333333,5514.608333333334
2020-01-09,299.5208333333333,1006.375,60.208333333333336,2.0125,602.7083333333334,1352.7875000000001
2020-01-10,357.69166666666666,1008.0416666666666,57.54545454545455,1.25,447.65,897.9549999999999
2020-01-11,358.4708333333333,1010.0416666666666,55.714285714285715,1.638095238095238,431.5263157894737,996.2421052631578
2020-01-12,298.0875,1014.0,47.791666666666664,4.304166666666666,1289.625,5831.958333333333
2020-01-13,298.81666666666666,1008.7083333333334,60.904761904761905,3.1285714285714286,1110.4285714285713,4216.214285714285
2020-01-14,298.55,1001.5833333333334,83.69565217391305,1.9956521739130435,670.5909090909091,2108.140909090909
2020-01-15,294.46666666666664,1009.4166666666666,52.583333333333336,2.9625,934.125,2914.866666666667
2020-01-16,294.49583333333334,1018.0,48.25,2.2708333333333335,738.4782608695652,2220.091304347826
2020-01-17,296.75416666666666,1016.0,53.083333333333336,2.4375,752.5416666666666,2524.195833333333
2020-01-18,299.90416666666664,1011.5833333333334,53.375,2.158333333333333,687.625,1944.3583333333333
2020-01-19,302.0875,1007.25,62.958333333333336,1.625,541.5,1592.8772727272728
2020-01-20,301.7708333333333,1006.1666666666666,66.41666666666667,1.9666666666666668,452.8636363636364,1285.709090909091
2020-01-21,298.53333333333336,1009.0,77.58333333333333,2.2083333333333335,634.4166666666666,1440.1041666666667
2020-01-22,299.52500000000003,1012.1666666666666,67.79166666666667,2.558333333333333,718.0416666666666,2135.0625
2020-01-23,300.33750000000003,1010.2083333333334,59.333333333333336,2.875,1006.0454545454545,3623.3909090909087
2020-01-24,302.4458333333333,1005.0833333333334,53.375,2.2708333333333335,806.304347826087,2619.595652173913
2020-01-25,302.2583333333333,1003.2083333333334,57.416666666666664,1.9166666666666667,535.2857142857143,1621.5238095238096
2020-01-26,298.34166666666664,1008.5,46.5,3.283333333333333,1142.7916666666667,4976.033333333334
2020-01-27,294.7083333333333,1012.5416666666666,54.083333333333336,2.908333333333333,945.0833333333334,3183.3250000000003
2020-01-28,299.7083333333333,1005.2083333333334,53.208333333333336,2.2708333333333335,712.695652173913,2048.8695652173915
2020-01-29,292.4791666666667,1010.75,64.91666666666667,2.8874999999999997,885.875,3081.066666666666
2020-01-30,294.8541666666667,1011.8333333333334,48.75,1.7291666666666667,672.3333333333334,1771.6
2020-01-31,297.6041666666667,1011.0416666666666,47.458333333333336,1.7625,421.0416666666667,858.6166666666667
2020-02-01,299.6416666666667,1009.0,57.166666666666664,1.5541666666666665,547.0909090909091,1665.4545454545455
2020-02-02,302.34166666666664,1011.125,55.166666666666664,2.2666666666666666,457.7916666666667,1425.3500000000001
2020-02-03,302.175,1009.5,58.625,3.2416666666666667,728.2857142857143,2540.038095238095
2020-02-04,303.0625,1007.2083333333334,61.0,2.4565217391304346,828.0,3073.68
2020-02-05,301.4583333333333,1006.4583333333334,71.91666666666667,2.7708333333333335,569.0833333333334,2098.6749999999997
2020-02-06,304.2708333333333,1008.7916666666666,64.79166666666667,2.0541666666666667,761.2105263157895,2608.6789473684207
2020-02-07,296.87916666666666,1011.8333333333334,85.5,2.2083333333333335,521.7083333333334,1399.4208333333333
2020-02-08,294.9833333333333,1014.875,63.958333333333336,3.9625,1374.5416666666667,5650.004166666667
2020-02-09,293.39166666666665,1018.75,55.291666666666664,2.3375,811.875,2282.1625
2020-02-10,294.9291666666667,1018.875,60.208333333333336,1.9625000000000001,677.3333333333334,1641.5041666666666
2020-02-11,296.59583333333336,1016.5,60.5,3.158333333333333,975.2916666666666,3369.0625
2020-02-12,298.20416666666665,1011.0,62.083333333333336,3.233333333333333,951.1666666666666,3320.7208333333333
2020-02-13,299.55,1006.4583333333334,62.5,1.8416666666666668,802.65,2518.3999999999996
2020-02-14,297.95416666666665,1006.3333333333334,59.208333333333336,1.1041666666666667,316.8888888888889,640.7944444444444
2020-02-15,301.70416666666665,1004.2916666666666,59.041666666666664,2.129166666666667,598.8695652173913,1398.6652173913044
2020-02-16,301.05833333333334,1002.375,68.20833333333333,2.154166666666667,784.3333333333334,2173.3958333333335
2020-02-17,296.29583333333335,1001.8333333333334,79.66666666666667,2.904166666666667,953.0833333333334,3408.2666666666664
2020-02-18,295.43333333333334,1008.3333333333334,65.41666666666667,1.3875,678.3333333333334,1661.0095238095237
2020-02-19,295.8875,1009.8333333333334,48.5,2.841666666666667,1061.952380952381,4749.5428571428565
2020-02-20,291.7333333333333,1018.2083333333334,51.125,3.5416666666666665,1434.75,6232.925
2020-02-21,290.9166666666667,1021.75,53.208333333333336,3.279166666666667,1358.0,6127.708333333333
2020-02-22,292.49583333333334,1018.7083333333334,65.83333333333333,1.625,604.7,1302.025
2020-02-23,296.3958333333333,1010.0416666666666,60.041666666666664,2.254166666666667,591.6086956521739,1837.9304347826087
2020-02-24,297.4583333333333,1004.5833333333334,49.583333333333336,2.2708333333333335,877.25,2394.5666666666666
2020-02-25,295.2625,1009.5416666666666,57.875,1.6708333333333334,379.4761904761905,843.6190476190476
2020-02-26,295.3666666666667,1011.9166666666666,54.875,1.8208333333333335,420.75,955.6500000000001
2020-02-27,298.09999999999997,1010.7916666666666,54.291666666666664,1.6624999999999999,594.8181818181819,1272.1136363636363
2020-02-28,298.77500000000003,1014.5,61.625,2.1791666666666667,617.0833333333334,1601.3999999999999
2020-02-29,300.90416666666664,1015.5416666666666,58.43478260869565,1.6652173913043478,683.7826086956521,1149.2260869565218
2020-03-01,302.25416666666666,1016.3333333333334,51.333333333333336,2.3375,572.1304347826087,1784.8086956521738
2020-03-02,300.6958333333333,1014.9166666666666,56.541666666666664,2.3333333333333335,851.3913043478261,2450.8521739130433
2020-03-03,300.0625,1013.125,59.0,1.8875000000000002,696.75,1463.2833333333335
2020-03-04,299.80833333333334,1014.75,57.291666666666664,2.025,664.2916666666666,1445.3541666666667
2020-03-05,298.83750000000003,1014.4166666666666,64.20833333333333,2.183333333333333,727.625,1997.0916666666665
2020-03-06,298.65416666666664,1010.2083333333334,64.45833333333333,2.504166666666667,787.4583333333334,2333.8791666666666
2020-03-07,300.69166666666666,1006.2916666666666,53.416666666666664,2.154166666666667,817.0,2157.4249999999997
2020-03-08,299.74583333333334,1009.7083333333334,61.458333333333336,1.9791666666666667,740.625,1930.8791666666666
2020-03-09,295.60833333333335,1015.5833333333334,70.16666666666667,3.216666666666667,1011.625,3771.8333333333335
2020-03-10,295.87916666666666,1012.75,75.0,3.875,1286.1666666666667,5555.533333333333
2020-03-11,294.05,1008.9166666666666,92.54166666666667,1.4124999999999999,645.8333333333334,1540.6055555555556
2020-03-12,297.46250000000003,1010.0416666666666,75.33333333333333,1.9666666666666668,438.65,1663.2549999999999
2020-03-13,299.96666666666664,1008.2916666666666,73.75,2.566666666666667,835.7916666666666,2714.766666666667
2020-03-14,292.74583333333334,1013.7916666666666,88.16666666666667,2.2291666666666665,777.6666666666666,2154.2208333333333
2020-03-15,292.8041666666667,1015.9583333333334,73.20833333333333,1.6208333333333333,589.1304347826087,1131.1913043478262
2020-03-16,294.2375,1012.25,72.625,1.6416666666666666,637.0,1624.8636363636363
2020-03-17,292.8541666666667,1009.7916666666666,88.66666666666667,2.1999999999999997,649.3636363636364,2183.945454545454
2020-03-18,293.3541666666667,1008.125,82.70833333333333,1.4958333333333333,1030.2941176470588,3254.2000000000003
2020-03-19,293.72499999999997,1009.8333333333334,71.25,1.4958333333333333,927.5555555555555,3056.277777777778
2020-03-20,296.4166666666667,1008.7916666666666,62.5,1.5999999999999999,434.5416666666667,789.6
2020-03-21,296.43333333333334,1011.3333333333334,62.791666666666664,1.4083333333333332,703.85,1912.5349999999999
2020-03-22,297.96250000000003,1014.7083333333334,56.375,2.245833333333333,534.75,1603.1583333333335
2020-03-23,298.2708333333333,1012.7083333333334,59.416666666666664,2.6,472.3809523809524,1417.747619047619
2020-03-24,299.66249999999997,1010.0833333333334,64.83333333333333,2.8000000000000003,820.421052631579,2889.7315789473687
2020-03-25,295.82916666666665,1013.625,79.34782608695652,2.1478260869565218,762.1739130434783,1805.6173913043476
2020-03-26,297.47083333333336,1011.9166666666666,74.58333333333333,2.783333333333333,825.5416666666666,2558.15
2020-03-27,298.2,1009.7916666666666,71.91304347826087,1.4173913043478261,569.4090909090909,1343.3500000000001
2020-03-28,298.1458333333333,1010.0,73.375,1.0625,311.2173913043478,379.2608695652174
2020-03-29,298.45416666666665,1013.625,76.33333333333333,1.1583333333333334,383.14285714285717,630.2523809523809
2020-03-30,297.0125,1014.2916666666666,77.95833333333333,3.6958333333333333,1119.5833333333333,4409.1875
2020-03-31,294.97083333333336,1012.9583333333334,78.75,3.6208333333333336,1064.625,3984.9666666666667
2020-04-01,292.87916666666666,1012.0,80.5909090909091,3.0608695652173914,1460.7619047619048,5553.428571428572
2020-04-02,290.4875,1016.5833333333334,61.17391304347826,3.395652173913043,1191.7391304347825,5089.813043478261
2020-04-03,292.05833333333334,1011.4166666666666,70.47826086956522,1.7478260869565219,429.5217391304348,810.5521739130435
2020-04-04,293.775,1008.0833333333334,58.958333333333336,1.9666666666666668,715.0833333333334,1754.3999999999999
2020-04-05,293.4916666666667,1009.7083333333334,70.33333333333333,1.9416666666666667,803.4347826086956,2261.7130434782607
2020-04-06,288.0625,1020.0,55.31818181818182,1.9318181818181819,775.5263157894736,2552.184210526316
2020-04-07,287.21666666666664,1023.0,64.79166666666667,1.2541666666666667,324.45454545454544,681.1500000000001
2020-04-08,287.58750000000003,1021.5416666666666,70.3913043478261,1.3782608695652174,446.6190476190476,886.3190476190476
2020-04-09,289.54583333333335,1020.625,72.83333333333333,1.575,505.8181818181818,1046.2863636363636
2020-04-10,291.64166666666665,1017.625,72.125,2.2041666666666666,487.7083333333333,1246.65
2020-04-11,292.44166666666666,1015.2083333333334,73.56521739130434,1.5739130434782609,527.5714285714286,1358.9476190476191
2020-04-12,294.12916666666666,1011.3333333333334,61.458333333333336,2.283333333333333,472.0416666666667,1278.175
2020-04-13,287.1333333333333,1009.6666666666666,83.375,2.4166666666666665,930.125,3069.2916666666665
2020-04-14,288.09583333333336,1011.875,63.291666666666664,3.220833333333333,1238.5,4724.816666666667
2020-04-15,287.70416666666665,1017.75,65.625,1.325,581.7894736842105,1607.2263157894736
2020-04-16,288.59166666666664,1022.7916666666666,72.75,0.7708333333333334,285.8181818181818,596.2181818181817
2020-04-17,291.28333333333336,1021.4583333333334,75.66666666666667,1.8416666666666668,462.7391304347826,1236.1521739130435
2020-04-18,293.67083333333335,1017.375,67.5,3.016666666666667,919.5,3063.9
2020-04-19,293.125,1014.2916666666666,75.5,1.0250000000000001,544.4375,1175.5125
2020-04-20,294.325,1013.875,70.125,2.1125000000000003,810.578947368421,2919.4631578947365
2020-04-21,290.76666666666665,1017.0,69.54166666666667,2.7458333333333336,772.8333333333334,2572.6291666666666
2020-04-22,292.0125,1013.6666666666666,80.73913043478261,1.7217391304347827,402.90909090909093,865.5
2020-04-23,294.9,1008.1666666666666,72.63636363636364,2.6863636363636365,598.5,2145.177272727273
2020-04-24,294.08750000000003,1007.7083333333334,79.95833333333333,2.5833333333333335,679.2916666666666,2636.2499999999995
2020-04-25,290.3833333333333,1018.8333333333334,85.45833333333333,3.875,1202.0,5434.520833333333
2020-04-26,291.72083333333336,1021.5,79.04166666666667,3.704166666666666,1015.5217391304348,4647.465217391305
2020-04-27,292.95,1010.875,89.20833333333333,3.6041666666666665,984.7083333333334,4297.816666666667
2020-04-28,289.02916666666664,1010.9583333333334,88.45833333333333,2.058333333333333,721.1666666666666,2047.529166666667
2020-04-29,289.50416666666666,1015.2083333333334,68.29166666666667,1.5333333333333332,555.5454545454545,1287.4545454545455
2020-04-30,290.1666666666667,1017.7916666666666,71.20833333333333,0.8250000000000001,406.2105263157895,394.5105263157895
2020-05-01,288.71250000000003,1020.125,71.66666666666667,1.8499999999999999,737.3478260869565,1963.5521739130434
2020-05-02,289.84166666666664,1018.75,72.79166666666667,2.254166666666667,461.17391304347825,1489.3826086956524
2020-05-03,290.4916666666667,1012.2083333333334,78.58333333333333,1.6166666666666665,517.1666666666666,1864.1444444444444
2020-05-04,288.3625,1007.5,86.16666666666667,2.6333333333333333,834.9565217391304,5076.2043478260875
2020-05-05,285.32916666666665,1017.3333333333334,72.08333333333333,4.291666666666667,1672.4583333333333,9525.995833333332
2020-05-06,285.97499999999997,1022.2083333333334,74.95833333333333,0.9125,532.7058823529412,1191.5764705882352
2020-05-07,287.175,1020.0416666666666,64.41666666666667,2.3125,626.0416666666666,2265.5958333333333
2020-05-08,288.47083333333336,1013.8333333333334,60.333333333333336,3.495833333333333,1203.1666666666667,4497.391666666666
2020-05-09,291.2708333333333,1007.5833333333334,54.75,3.029166666666667,996.0833333333334,3340.6416666666664
2020-05-10,293.7375,1006.5416666666666,53.458333333333336,2.6833333333333336,1013.4347826086956,3992.534782608696
2020-05-11,286.90000000000003,1014.4166666666666,61.78260869565217,1.1695652173913043,895.3529411764706,2381.0235294117647
2020-05-12,286.46250000000003,1014.8333333333334,72.625,0.6083333333333333,495.5,811.4499999999999
2020-05-13,286.3833333333333,1019.6666666666666,63.416666666666664,1.9833333333333334,529.8695652173913,1398.1739130434783
2020-05-14,285.97083333333336,1016.9166666666666,60.083333333333336,2.404166666666667,594.2608695652174,1692.0826086956522
2020-05-15,290.875,1010.2083333333334,54.0,2.35,812.0416666666666,2162.6458333333335
2020-05-16,294.575,1008.625,51.375,2.1458333333333335,699.125,1703.3541666666667
2020-05-17,292.49583333333334,1014.9583333333334,59.166666666666664,2.7583333333333333,826.875,2459.5375
2020-05-18,291.9875,1013.1666666666666,67.375,2.8166666666666664,763.0,2371.7000000000003
2020-05-19,293.5416666666667,1009.75,68.125,2.0166666666666666,650.1304347826087,1476.6173913043476
2020-05-20,291.6458333333333,1007.2916666666666,83.41666666666667,2.0958333333333337,866.0909090909091,3978.5636363636363
2020-05-21,286.26666666666665,1015.2916666666666,85.83333333333333,4.666666666666667,1749.7916666666667,8931.183333333332
2020-05-22,285.2416666666667,1020.875,80.16666666666667,3.9333333333333336,1444.0833333333333,6646.837500000001
2020-05-23,285.1458333333333,1016.9166666666666,67.75,1.3458333333333332,556.2857142857143,1118.547619047619
2020-05-24,287.84999999999997,1007.0833333333334,53.583333333333336,4.629166666666666,1591.8333333333333,8066.083333333333
2020-05-25,287.125,1014.5416666666666,71.04166666666667,2.8125,1268.5217391304348,5840.647826086956
2020-05-26,286.67083333333335,1013.7916666666666,73.875,1.6500000000000001,660.0,1425.7
2020-05-27,289.67083333333335,1012.6666666666666,68.83333333333333,2.0833333333333335,727.3333333333334,1621.2083333333333
2020-05-28,288.6666666666667,1012.5,79.5,1.2541666666666667,495.55555555555554,923.2611111111112
2020-05-29,288.8375,1010.625,79.91666666666667,1.2750000000000001,366.3636363636364,617.9681818181817
2020-05-30,283.1125,1013.4583333333334,74.625,3.608333333333333,1363.625,5708.575
2020-05-31,283.6375,1018.4583333333334,68.875,2.6083333333333334,1022.4583333333334,3835.491666666667
2020-06-01,281.77500000000003,1019.7916666666666,77.54166666666667,1.2541666666666667,864.3125,2528.7875
2020-06-02,284.85,1017.9166666666666,64.125,1.3916666666666666,484.5,969.11
2020-06-03,345.08750000000003,1021.7916666666666,74.13636363636364,1.0863636363636362,211.66666666666666,351.8611111111111
2020-06-04,314.7708333333333,1019.375,83.30434782608695,1.7826086956521738,373.54545454545456,975.6318181818183
2020-06-05,288.3625,1013.25,90.30434782608695,2.7086956521739127,798.5652173913044,2490.8130434782606
2020-06-06,288.65833333333336,1011.4583333333334,91.375,2.191666666666667,564.8333333333334,1927.7250000000001
2020-06-07,288.37916666666666,1013.6666666666666,91.375,0.65,328.625,366.51875
2020-06-08,286.2916666666667,1012.4166666666666,89.41666666666667,0.8166666666666668,394.6666666666667,466.14444444444445
2020-06-09,286.96666666666664,1010.0,81.625,1.1624999999999999,662.9,1167.3200000000002
2020-06-10,287.1083333333333,1009.2916666666666,81.08333333333333,1.0625,472.4736842105263,946.1999999999999
2020-06-11,287.53749999999997,1003.9583333333334,81.83333333333333,1.9958333333333333,587.6666666666666,2126.9055555555556
2020-06-12,286.6958333333333,1010.9166666666666,52.833333333333336,3.295833333333333,1117.9583333333333,5275.783333333333
2020-06-13,279.74583333333334,1024.625,49.666666666666664,1.9458333333333335,893.2222222222222,4663.722222222223
2020-06-14,284.2625,1022.9583333333334,51.458333333333336,2.85,532.9583333333334,1850.4666666666665
2020-06-15,288.225,1015.0416666666666,69.625,3.0041666666666664,639.5,2011.9291666666668
2020-06-16,293.58750000000003,1008.6666666666666,77.45833333333333,2.8708333333333336,855.4166666666666,2955.3291666666664
2020-06-17,293.1458333333333,1000.125,75.04166666666667,3.579166666666667,1372.1304347826087,6675.965217391305
2020-06-18,287.12916666666666,1007.5,80.95652173913044,1.6478260869565218,789.2352941176471,2640.4176470588236
2020-06-19,286.3875,1009.7916666666666,85.83333333333333,1.0583333333333333,358.42105263157896,636.2157894736843
2020-06-20,286.8958333333333,1007.3333333333334,80.66666666666667,2.9416666666666664,827.6521739130435,2788.839130434783
2020-06-21,286.29583333333335,1014.75,73.08695652173913,2.317391304347826,558.4782608695652,1652.8869565217392
2020-06-22,287.425,1005.3333333333334,86.625,1.9875,418.6363636363636,1050.9227272727273
2020-06-23,285.90833333333336,1003.5,83.125,2.8249999999999997,772.4583333333334,2529.8125
2020-06-24,284.5125,1007.7083333333334,71.125,2.9458333333333333,1182.25,3614.183333333333
2020-06-25,281.20416666666665,1017.7083333333334,65.45833333333333,1.9375,779.3636363636364,2005.345454545455
2020-06-26,282.3875,1020.25,68.66666666666667,0.6833333333333332,354.8181818181818,777.7727272727273
2020-06-27,282.8833333333333,1020.2916666666666,64.875,1.5374999999999999,432.6666666666667,1051.4666666666667
2020-06-28,284.5541666666667,1019.0,71.08333333333333,2.2583333333333333,515.8,2005.7
2020-06-29,285.2625,1008.375,82.58333333333333,3.079166666666667,926.8333333333334,3851.004166666667
2020-06-30,282.2,1009.75,88.08333333333333,4.9375,1823.875,9837.616666666667
2020-07-01,280.1666666666667,1017.5416666666666,77.54166666666667,1.4041666666666668,642.0454545454545,1633.9181818181817
2020-07-02,281.71666666666664,1015.5833333333334,75.5,2.404166666666667,641.8333333333334,1589.3166666666666
2020-07-03,284.9583333333333,1009.5416666666666,67.0,3.466666666666667,1163.9166666666667,4936.504166666667
2020-07-04,285.0208333333333,1009.2916666666666,74.08333333333333,1.6624999999999999,525.6521739130435,1006.6565217391304
2020-07-05,281.3541666666667,1018.5833333333334,78.54166666666667,1.4458333333333335,680.3125,1461.6875
2020-07-06,281.0708333333333,1021.75,77.20833333333333,1.6083333333333334,407.8333333333333,1113.5833333333333
2020-07-07,280.80833333333334,1019.375,73.125,2.733333333333333,953.2916666666666,3420.2333333333336
2020-07-08,282.2083333333333,1017.0,69.33333333333333,1.0791666666666666,464.1578947368421,716.7684210526317
2020-07-09,284.8541666666667,1011.375,55.0,4.070833333333334,1325.375,7390.466666666667
2020-07-10,282.5,1010.3333333333334,74.70833333333333,1.8791666666666667,747.7391304347826,2194.1173913043476
2020-07-11,283.7916666666667,1008.9583333333334,48.791666666666664,1.7541666666666667,549.6521739130435,1239.808695652174
2020-07-12,283.95416666666665,1013.5833333333334,41.416666666666664,3.058333333333333,1142.5833333333333,3694.2624999999994
2020-07-13,279.825,1020.7083333333334,48.25,2.5166666666666666,1382.5,8085.45
2020-07-14,280.85833333333335,1021.0,50.916666666666664,1.1833333333333333,341.15384615384613,601.8076923076923
2020-07-15,284.5625,1019.5,53.166666666666664,2.0124999999999997,366.7916666666667,896.1541666666667
2020-07-16,283.9083333333333,1016.4583333333334,72.47826086956522,2.404347826086956,943.9285714285714,3916.3142857142852
2020-07-17,286.90416666666664,1008.7916666666666,84.41666666666667,2.8041666666666667,885.4285714285714,3612.328571428571
2020-07-18,288.4875,1005.9166666666666,91.5,1.1833333333333333,265.6521739130435,404.45217391304357
2020-07-19,291.19166666666666,1005.9583333333334,84.16666666666667,0.525,710.8,1111.08
2020-07-20,289.6041666666667,1007.4166666666666,85.70833333333333,1.4625000000000001,364.5652173913044,709.2608695652174
2020-07-21,287.51666666666665,1007.8333333333334,91.91304347826087,1.0826086956521739,303.8888888888889,517.8777777777777
2020-07-22,287.5208333333333,1008.6666666666666,90.91666666666667,1.075,191.04545454545453,275.7409090909091
2020-07-23,282.8208333333333,1009.7916666666666,86.625,2.525,688.8333333333334,2364.5583333333334
2020-07-24,280.57916666666665,1014.4166666666666,62.458333333333336,1.575,469.7,1358.875
2020-07-25,283.34999999999997,1016.2083333333334,53.458333333333336,2.0124999999999997,594.85,1607.31
2020-07-26,286.3666666666667,1011.3333333333334,50.95454545454545,2.5272727272727273,940.5714285714286,3442.1190476190477
2020-07-27,280.95416666666665,1018.4583333333334,52.0,3.0500000000000003,1148.0588235294117,4610.3294117647065
2020-07-28,279.91249999999997,1023.7083333333334,59.75,1.2166666666666666,681.0833333333334,2278.35
2020-07-29,282.77916666666664,1024.7916666666667,59.625,1.9083333333333334,369.70588235294116,1010.4941176470589
2020-07-30,284.89166666666665,1020.4166666666666,59.91304347826087,2.6956521739130435,694.0666666666667,1903.7066666666665
2020-07-31,284.575,1020.25,76.29166666666667,1.2,405.6190476190476,544.5333333333334
2020-08-01,291.18333333333334,1014.2083333333334,74.45833333333333,2.379166666666667,471.5,1288.5166666666667
2020-08-02,290.34583333333336,1019.75,78.83333333333333,2.2958333333333334,716.7916666666666,1832.2041666666667
2020-08-03,292.5416666666667,1017.8333333333334,68.91666666666667,2.25,566.8888888888889,1672.9722222222222
