date,t2,rh2,slp,wspd,wdir,site
2019-01-14 20:00:00,  24.70,76,1012.50,   1.67,90,BUENOS AIRES
2019-01-14 21:00:00,  24.30,79,1012.90,   1.94,90,BUENOS AIRES
2019-01-14 22:00:00,  24.10,78,1013.30,   3.61,50,BUENOS AIRES
2019-01-14 23:00:00,  22.70,87,1013.10,   1.94,140,BUENOS AIRES
2019-01-15 00:00:00,  21.90,90,1012.20,   3.61,50,BUENOS AIRES
2019-01-15 01:00:00,  22.30,86,1012.50,   2.50,90,BUENOS AIRES
2019-01-15 02:00:00,  22.50,85,1012.80,   1.94,90,BUENOS AIRES
2019-01-15 03:00:00,  23.10,84,1012.00,   1.67,360,BUENOS AIRES
2019-01-15 04:00:00,  23.30,81,1011.10,   1.11,50,BUENOS AIRES
2019-01-15 05:00:00,  23.10,86,1010.90,   1.11,50,BUENOS AIRES
2019-01-15 06:00:00,  23.30,83,1011.10,   1.67,50,BUENOS AIRES
2019-01-15 07:00:00,  23.10,84,1012.00,   0.00,0,BUENOS AIRES
2019-01-15 08:00:00,  22.40,90,1011.30,   2.50,140,BUENOS AIRES
2019-01-15 09:00:00,  22.00,93,1010.80,   1.67,90,BUENOS AIRES
2019-01-15 10:00:00,  22.80,92,1012.00,   1.67,200,BUENOS AIRES
2019-01-15 11:00:00,  22.80,93,1010.50,   1.11,90,BUENOS AIRES
2019-01-15 12:00:00,  23.50,92,1010.00,   1.67,90,BUENOS AIRES
2019-01-15 13:00:00,  23.80,86,1008.90,   2.50,90,BUENOS AIRES
2019-01-15 14:00:00,  24.50,85,1008.40,   5.56,90,BUENOS AIRES
2019-01-15 15:00:00,  24.80,80,1008.90,   1.11,90,BUENOS AIRES
2019-01-15 16:00:00,  23.90,84,1008.30,   1.94,180,BUENOS AIRES
2019-01-15 17:00:00,  22.80,93,1008.10,   4.72,180,BUENOS AIRES
2019-01-15 18:00:00,  20.60,95,1007.80,   4.17,160,BUENOS AIRES
2019-01-15 19:00:00,  20.20,95,1008.50,   2.50,110,BUENOS AIRES
2019-01-15 20:00:00,  20.60,95,1008.70,   1.94,90,BUENOS AIRES
2019-01-15 21:00:00,  20.70,92,1007.70,   1.94,90,BUENOS AIRES
2019-01-15 22:00:00,  20.30,96,1008.30,   1.11,180,BUENOS AIRES
2019-01-15 23:00:00,  20.20,96,1009.00,   0.56,180,BUENOS AIRES
2019-01-16 00:00:00,  20.60,95,1009.10,   1.11,140,BUENOS AIRES
2019-01-16 01:00:00,  20.20,95,1008.80,   1.67,180,BUENOS AIRES
2019-01-16 02:00:00,  20.00,95,1008.60,   1.11,180,BUENOS AIRES
2019-01-16 03:00:00,  20.00,96,1008.00,   1.67,180,BUENOS AIRES
2019-01-16 04:00:00,  19.80,96,1007.90,   1.11,180,BUENOS AIRES
2019-01-16 05:00:00,  19.70,96,1008.20,   1.67,140,BUENOS AIRES
2019-01-16 06:00:00,  19.50,96,1008.60,   1.67,180,BUENOS AIRES
2019-01-16 07:00:00,  19.50,95,1009.30,   0.00,0,BUENOS AIRES
2019-01-16 08:00:00,  20.10,95,1010.00,   0.00,0,BUENOS AIRES
2019-01-16 09:00:00,  21.40,89,1010.20,   1.67,230,BUENOS AIRES
2019-01-16 10:00:00,  23.10,82,1010.60,   1.94,230,BUENOS AIRES
2019-01-16 11:00:00,  24.90,74,1010.60,   1.11,180,BUENOS AIRES
2019-01-16 12:00:00,  26.10,67,1010.90,   2.50,180,BUENOS AIRES
2019-01-16 13:00:00,  27.60,60,1010.70,   0.56,180,BUENOS AIRES
2019-01-16 14:00:00,  29.20,51,1010.00,   1.11,230,BUENOS AIRES
2019-01-16 15:00:00,  29.30,43,1009.50,   0.56,50,BUENOS AIRES
2019-01-16 16:00:00,  28.70,54,1009.30,   3.06,320,BUENOS AIRES
2019-01-16 17:00:00,  28.20,61,1009.20,   2.50,50,BUENOS AIRES
2019-01-16 18:00:00,  28.00,61,1009.00,   1.67,50,BUENOS AIRES
2019-01-16 19:00:00,  27.20,63,1009.30,   3.61,360,BUENOS AIRES
2019-01-16 20:00:00,  26.50,66,1009.60,   1.67,360,BUENOS AIRES
2019-01-16 21:00:00,  26.00,69,1010.30,   1.11,360,BUENOS AIRES
2019-01-16 22:00:00,  24.30,80,1011.40,   1.11,50,BUENOS AIRES
2019-01-16 23:00:00,  23.40,85,1012.00,   0.56,320,BUENOS AIRES
2019-01-17 00:00:00,  22.70,89,1012.90,   0.00,0,BUENOS AIRES
2019-01-17 01:00:00,  22.50,90,1013.00,   0.00,0,BUENOS AIRES
2019-01-17 02:00:00,  22.70,90,1013.50,   0.56,180,BUENOS AIRES
2019-01-17 03:00:00,  23.10,79,1014.50,   1.67,180,BUENOS AIRES
2019-01-17 04:00:00,  21.10,80,1015.70,   3.61,140,BUENOS AIRES
2019-01-17 05:00:00,  19.60,71,1016.10,   3.06,140,BUENOS AIRES
2019-01-17 06:00:00,  19.00,72,1016.70,   4.72,140,BUENOS AIRES
2019-01-17 07:00:00,  18.80,75,1017.30,   4.17,140,BUENOS AIRES
2019-01-17 08:00:00,  20.10,69,1018.20,   5.56,140,BUENOS AIRES
2019-01-17 09:00:00,  21.30,67,1019.00,   7.22,140,BUENOS AIRES
2019-01-17 10:00:00,  21.90,62,1018.80,   5.28,90,BUENOS AIRES
2019-01-17 11:00:00,  22.20,55,1018.80,   3.61,90,BUENOS AIRES
2019-01-17 12:00:00,  24.10,51,1018.80,   4.72,90,BUENOS AIRES
2019-01-17 13:00:00,  23.80,52,1019.30,   2.50,50,BUENOS AIRES
2019-01-17 14:00:00,  23.00,55,1019.40,   6.67,90,BUENOS AIRES
2019-01-17 15:00:00,  22.50,57,1019.90,   1.94,50,BUENOS AIRES
2019-01-17 16:00:00,  22.80,56,1019.40,   7.22,90,BUENOS AIRES
2019-01-17 17:00:00,  22.40,56,1019.90,   5.56,50,BUENOS AIRES
2019-01-17 18:00:00,  22.00,54,1019.90,   4.17,90,BUENOS AIRES
2019-01-17 19:00:00,  21.90,55,1019.90,   6.11,90,BUENOS AIRES
2019-01-17 20:00:00,  20.10,57,1020.20,   1.94,90,BUENOS AIRES
2019-01-17 21:00:00,  18.90,58,1021.20,   5.28,90,BUENOS AIRES
2019-01-17 22:00:00,  18.40,61,1021.60,   5.28,90,BUENOS AIRES
2019-01-17 23:00:00,  18.20,61,1021.40,   1.94,50,BUENOS AIRES
2019-01-18 00:00:00,  18.10,62,1022.00,   4.17,90,BUENOS AIRES
2019-01-18 01:00:00,  17.90,66,1021.40,   1.11,90,BUENOS AIRES
2019-01-18 02:00:00,  15.70,82,1022.00,   1.67,180,BUENOS AIRES
2019-01-18 03:00:00,  15.20,79,1022.50,   3.06,140,BUENOS AIRES
2019-01-18 04:00:00,  14.70,89,1022.70,   3.06,90,BUENOS AIRES
2019-01-18 05:00:00,  14.50,91,1022.10,   1.11,90,BUENOS AIRES
2019-01-18 06:00:00,  14.60,93,1021.40,   1.11,90,BUENOS AIRES
2019-01-18 07:00:00,  14.50,94,1020.60,   1.67,140,BUENOS AIRES
2019-01-18 08:00:00,  15.00,90,1021.40,   4.72,140,BUENOS AIRES
2019-01-18 09:00:00,  16.40,86,1021.70,   4.72,140,BUENOS AIRES
2019-01-18 10:00:00,  17.60,82,1022.00,   5.28,140,BUENOS AIRES
2019-01-18 11:00:00,  19.20,76,1021.90,   3.06,140,BUENOS AIRES
2019-01-18 12:00:00,  22.40,59,1021.70,   4.17,90,BUENOS AIRES
2019-01-18 13:00:00,  23.80,53,1021.80,   4.72,90,BUENOS AIRES
2019-01-18 14:00:00,  23.30,55,1021.70,   2.50,160,BUENOS AIRES
2019-01-18 15:00:00,  21.30,73,1021.40,   2.50,90,BUENOS AIRES
2019-01-18 16:00:00,  20.40,77,1021.10,   3.06,50,BUENOS AIRES
2019-01-18 17:00:00,  23.00,57,1020.60,   4.17,50,BUENOS AIRES
2019-01-18 18:00:00,  22.90,53,1020.30,   3.06,70,BUENOS AIRES
2019-01-18 19:00:00,  21.90,61,1020.30,   4.17,90,BUENOS AIRES
2019-01-18 20:00:00,  21.40,61,1020.70,   1.11,50,BUENOS AIRES
2019-01-18 21:00:00,  20.80,65,1021.20,   2.50,90,BUENOS AIRES
2019-01-18 22:00:00,  19.90,71,1022.10,   3.06,90,BUENOS AIRES
2019-01-18 23:00:00,  19.40,73,1022.40,   2.50,90,BUENOS AIRES
2019-01-19 00:00:00,  18.70,77,1022.40,   1.94,90,BUENOS AIRES
2019-01-19 01:00:00,  18.50,78,1022.40,   1.11,90,BUENOS AIRES
2019-01-19 02:00:00,  18.00,81,1022.20,   1.67,90,BUENOS AIRES
2019-01-19 03:00:00,  17.30,84,1022.00,   1.11,90,BUENOS AIRES
2019-01-19 04:00:00,  16.60,87,1022.00,   1.11,140,BUENOS AIRES
2019-01-19 05:00:00,  16.10,87,1022.00,   1.11,140,BUENOS AIRES
2019-01-19 06:00:00,  15.40,90,1022.40,   0.56,90,BUENOS AIRES
2019-01-19 07:00:00,  16.00,90,1022.80,   0.56,90,BUENOS AIRES
2019-01-19 08:00:00,  19.10,77,1023.40,   1.11,90,BUENOS AIRES
2019-01-19 09:00:00,  21.40,66,1023.60,   0.56,90,BUENOS AIRES
2019-01-19 10:00:00,  21.70,65,1023.60,   1.11,360,BUENOS AIRES
2019-01-19 11:00:00,  22.70,60,1023.60,   1.67,360,BUENOS AIRES
2019-01-19 12:00:00,  23.20,59,1023.60,   2.50,360,BUENOS AIRES
2019-01-19 13:00:00,  24.30,57,1023.40,   4.17,360,BUENOS AIRES
2019-01-19 14:00:00,  24.60,50,1023.00,   3.61,360,BUENOS AIRES
2019-01-19 15:00:00,  25.00,52,1022.50,   6.11,360,BUENOS AIRES
2019-01-19 16:00:00,  25.00,51,1022.10,   4.17,340,BUENOS AIRES
2019-01-19 17:00:00,  24.90,48,1021.40,   2.50,360,BUENOS AIRES
2019-01-19 18:00:00,  24.60,48,1020.80,   3.06,50,BUENOS AIRES
2019-01-19 19:00:00,  23.10,53,1020.70,   2.50,50,BUENOS AIRES
2019-01-19 20:00:00,  21.90,58,1020.90,   1.67,50,BUENOS AIRES
2019-01-19 21:00:00,  21.40,63,1021.00,   1.67,50,BUENOS AIRES
2019-01-19 22:00:00,  21.10,64,1021.20,   1.11,360,BUENOS AIRES
2019-01-19 23:00:00,  21.30,71,1021.30,   1.94,50,BUENOS AIRES
2019-01-20 00:00:00,  21.20,73,1021.00,   1.67,50,BUENOS AIRES
2019-01-20 01:00:00,  21.30,72,1020.80,   2.50,50,BUENOS AIRES
2019-01-20 02:00:00,  21.10,72,1020.00,   2.50,50,BUENOS AIRES
2019-01-20 03:00:00,  21.10,71,1019.80,   1.67,360,BUENOS AIRES
2019-01-20 04:00:00,  21.00,72,1019.70,   1.67,360,BUENOS AIRES
2019-01-20 05:00:00,  21.10,69,1019.60,   3.06,360,BUENOS AIRES
2019-01-20 06:00:00,  19.90,69,1019.80,   5.28,360,BUENOS AIRES
2019-01-20 07:00:00,  19.90,67,1020.10,   0.56,360,BUENOS AIRES
2019-01-20 08:00:00,  20.90,64,1020.20,   3.06,360,BUENOS AIRES
2019-01-20 09:00:00,  21.60,63,1020.30,   3.06,360,BUENOS AIRES
2019-01-20 10:00:00,  22.50,61,1020.00,   5.28,340,BUENOS AIRES
2019-01-20 11:00:00,  23.10,61,1019.70,   4.17,340,BUENOS AIRES
2019-01-20 12:00:00,  24.40,55,1019.10,   5.56,360,BUENOS AIRES
2019-01-20 13:00:00,  25.10,52,1018.30,   4.17,360,BUENOS AIRES
2019-01-20 14:00:00,  25.40,51,1017.90,   3.06,360,BUENOS AIRES
2019-01-20 15:00:00,  26.00,44,1016.70,   4.72,50,BUENOS AIRES
2019-01-20 16:00:00,  26.40,47,1016.00,   4.72,360,BUENOS AIRES
2019-01-20 17:00:00,  25.80,49,1015.30,   1.67,360,BUENOS AIRES
2019-01-20 18:00:00,  25.80,49,1014.40,   3.06,20,BUENOS AIRES
2019-01-20 19:00:00,  25.00,56,1014.30,   3.06,90,BUENOS AIRES
2019-01-20 20:00:00,  24.10,61,1014.20,   3.06,50,BUENOS AIRES
2019-01-20 21:00:00,  23.30,73,1013.30,   1.94,50,BUENOS AIRES
2019-01-20 22:00:00,  23.10,76,1013.70,   1.67,360,BUENOS AIRES
2019-01-20 23:00:00,  23.10,76,1013.70,   1.94,360,BUENOS AIRES
2019-01-21 00:00:00,  23.20,60,1013.70,   1.67,320,BUENOS AIRES
2019-01-21 01:00:00,  23.40,61,1013.40,   3.61,320,BUENOS AIRES
2019-01-21 02:00:00,  22.90,66,1013.00,   1.94,320,BUENOS AIRES
2019-01-21 03:00:00,  22.30,65,1012.90,   1.67,320,BUENOS AIRES
2019-01-21 04:00:00,  21.90,66,1013.00,   1.11,360,BUENOS AIRES
2019-01-21 05:00:00,  21.30,74,1013.00,   1.94,360,BUENOS AIRES
2019-01-21 06:00:00,  21.30,78,1013.30,   3.06,320,BUENOS AIRES
2019-01-21 07:00:00,  21.20,78,1013.90,   3.61,320,BUENOS AIRES
2019-01-21 08:00:00,  22.00,76,1014.40,   0.56,320,BUENOS AIRES
2019-01-21 09:00:00,  24.00,68,1014.50,   3.61,320,BUENOS AIRES
2019-01-21 10:00:00,  25.60,61,1014.30,   1.11,270,BUENOS AIRES
2019-01-21 11:00:00,  26.00,59,1014.20,   2.50,320,BUENOS AIRES
2019-01-21 12:00:00,  28.20,51,1013.80,   2.50,320,BUENOS AIRES
2019-01-21 13:00:00,  28.90,46,1012.90,   1.94,320,BUENOS AIRES
2019-01-21 14:00:00,  29.50,46,1012.40,   1.11,320,BUENOS AIRES
2019-01-21 15:00:00,  30.50,45,1011.90,   3.06,270,BUENOS AIRES
2019-01-21 16:00:00,  30.80,45,1011.40,   0.56,320,BUENOS AIRES
2019-01-21 17:00:00,  30.80,43,1011.10,   1.11,320,BUENOS AIRES
2019-01-21 18:00:00,  30.30,45,1010.40,   1.11,320,BUENOS AIRES
2019-01-21 19:00:00,  29.00,52,1010.40,   4.17,320,BUENOS AIRES
2019-01-21 20:00:00,  28.00,55,1010.80,   2.50,320,BUENOS AIRES
2019-01-21 21:00:00,  27.30,57,1011.30,   2.50,320,BUENOS AIRES
2019-01-21 22:00:00,  27.10,56,1012.00,   1.67,320,BUENOS AIRES
2019-01-21 23:00:00,  26.30,60,1012.30,   1.94,270,BUENOS AIRES
2019-01-22 00:00:00,  25.70,65,1012.40,   0.56,270,BUENOS AIRES
2019-01-22 01:00:00,  25.50,65,1012.10,   1.67,320,BUENOS AIRES
2019-01-22 02:00:00,  25.00,68,1011.70,   1.11,320,BUENOS AIRES
2019-01-22 03:00:00,  24.70,70,1011.30,   1.11,320,BUENOS AIRES
2019-01-22 04:00:00,  24.50,71,1011.10,   2.50,270,BUENOS AIRES
2019-01-22 05:00:00,  24.80,69,1011.20,   1.94,270,BUENOS AIRES
2019-01-22 06:00:00,  24.40,70,1011.50,   1.67,270,BUENOS AIRES
2019-01-22 07:00:00,  24.60,71,1011.70,   1.94,270,BUENOS AIRES
2019-01-22 08:00:00,  25.60,69,1012.00,   1.94,270,BUENOS AIRES
2019-01-22 09:00:00,  27.40,65,1012.30,   3.06,270,BUENOS AIRES
2019-01-22 10:00:00,  29.40,57,1011.80,   4.17,320,BUENOS AIRES
2019-01-22 11:00:00,  31.00,54,1011.60,   4.72,320,BUENOS AIRES
2019-01-22 12:00:00,  32.30,51,1011.20,   5.56,320,BUENOS AIRES
2019-01-22 13:00:00,  32.00,48,1010.90,   2.50,320,BUENOS AIRES
2019-01-22 14:00:00,  32.30,54,1010.40,   3.61,270,BUENOS AIRES
2019-01-22 15:00:00,  32.90,47,1009.70,   1.94,270,BUENOS AIRES
2019-01-22 16:00:00,  33.00,47,1009.30,   5.28,320,BUENOS AIRES
2019-01-22 17:00:00,  32.70,50,1008.80,   3.06,270,BUENOS AIRES
2019-01-22 18:00:00,  32.60,50,1008.50,   2.50,320,BUENOS AIRES
2019-01-22 19:00:00,  31.80,50,1008.40,   2.50,270,BUENOS AIRES
2019-01-22 20:00:00,  30.80,56,1008.60,   4.17,320,BUENOS AIRES
2019-01-22 21:00:00,  30.40,57,1009.00,   1.67,320,BUENOS AIRES
2019-01-22 22:00:00,  29.90,61,1009.70,   0.56,320,BUENOS AIRES
2019-01-22 23:00:00,  29.70,61,1010.30,   1.11,360,BUENOS AIRES
2019-01-23 00:00:00,  29.30,64,1010.30,   1.94,320,BUENOS AIRES
2019-01-23 01:00:00,  29.20,62,1011.00,   2.50,320,BUENOS AIRES
2019-01-23 02:00:00,  29.10,57,1011.30,   1.94,320,BUENOS AIRES
2019-01-23 03:00:00,  28.40,71,1011.30,   1.67,320,BUENOS AIRES
2019-01-23 04:00:00,  28.10,73,1011.30,   1.11,50,BUENOS AIRES
2019-01-23 05:00:00,  27.70,75,1010.90,   1.67,50,BUENOS AIRES
2019-01-23 06:00:00,  25.70,80,1012.00,   5.28,90,BUENOS AIRES
2019-01-23 07:00:00,  24.50,76,1013.30,   2.50,90,BUENOS AIRES
2019-01-23 08:00:00,  23.80,82,1013.10,   4.17,90,BUENOS AIRES
2019-01-23 09:00:00,  23.80,80,1014.90,   2.50,90,BUENOS AIRES
2019-01-23 10:00:00,  26.00,76,1015.70,   3.61,90,BUENOS AIRES
2019-01-23 11:00:00,  27.20,70,1014.90,   5.28,90,BUENOS AIRES
2019-01-23 12:00:00,  26.20,74,1015.30,   3.06,90,BUENOS AIRES
2019-01-23 13:00:00,  26.80,72,1015.60,   5.28,50,BUENOS AIRES
2019-01-23 14:00:00,  28.50,67,1015.30,   3.06,50,BUENOS AIRES
2019-01-23 15:00:00,  29.00,63,1015.10,   5.28,50,BUENOS AIRES
2019-01-23 16:00:00,  29.60,61,1014.40,   5.28,50,BUENOS AIRES
2019-01-23 17:00:00,  28.10,65,1014.30,   2.50,50,BUENOS AIRES
2019-01-23 18:00:00,  26.80,65,1014.40,   5.28,50,BUENOS AIRES
2019-01-23 19:00:00,  25.80,66,1014.90,   1.94,90,BUENOS AIRES
2019-01-23 20:00:00,  24.90,67,1015.00,   4.72,90,BUENOS AIRES
2019-01-23 21:00:00,  24.60,69,1015.30,   2.50,50,BUENOS AIRES
2019-01-23 22:00:00,  24.40,70,1015.50,   3.06,90,BUENOS AIRES
2019-01-23 23:00:00,  24.40,77,1015.80,   3.61,90,BUENOS AIRES
2019-01-24 00:00:00,  24.70,76,1016.10,   1.67,50,BUENOS AIRES
2019-01-24 01:00:00,  24.70,73,1015.90,   1.94,360,BUENOS AIRES
2019-01-24 02:00:00,  24.40,74,1015.20,   3.61,50,BUENOS AIRES
2019-01-24 03:00:00,  23.60,85,1015.30,   1.11,50,BUENOS AIRES
2019-01-24 04:00:00,  24.00,80,1015.90,   3.61,360,BUENOS AIRES
2019-01-24 05:00:00,  24.20,83,1016.50,   1.67,320,BUENOS AIRES
2019-01-24 06:00:00,  24.30,83,1017.30,   1.94,320,BUENOS AIRES
2019-01-24 07:00:00,  24.10,82,1017.40,   1.94,50,BUENOS AIRES
2019-01-24 08:00:00,  23.80,80,1018.00,   4.72,360,BUENOS AIRES
2019-01-24 09:00:00,  24.60,76,1017.90,   3.61,360,BUENOS AIRES
2019-01-24 10:00:00,  25.70,73,1017.50,   4.17,360,BUENOS AIRES
2019-01-24 11:00:00,  26.60,71,1017.40,   1.94,360,BUENOS AIRES
2019-01-24 12:00:00,  27.40,69,1017.20,   2.50,360,BUENOS AIRES
2019-01-24 13:00:00,  28.60,68,1017.00,   3.61,360,BUENOS AIRES
2019-01-24 14:00:00,  29.30,63,1016.40,   2.50,360,BUENOS AIRES
2019-01-24 15:00:00,  30.30,60,1015.70,   4.17,360,BUENOS AIRES
2019-01-24 16:00:00,  30.80,60,1015.20,   2.50,50,BUENOS AIRES
2019-01-24 17:00:00,  30.60,60,1014.90,   3.06,50,BUENOS AIRES
2019-01-24 18:00:00,  30.40,60,1014.30,   3.61,50,BUENOS AIRES
2019-01-24 19:00:00,  29.10,68,1013.50,   4.72,50,BUENOS AIRES
2019-01-24 20:00:00,  28.10,74,1013.80,   2.50,50,BUENOS AIRES
2019-01-24 21:00:00,  28.70,69,1013.30,   3.06,360,BUENOS AIRES
2019-01-24 22:00:00,  28.40,70,1013.90,   3.06,360,BUENOS AIRES
2019-01-24 23:00:00,  27.60,70,1014.50,   5.56,360,BUENOS AIRES
2019-01-25 00:00:00,  26.90,69,1014.50,   5.28,360,BUENOS AIRES
2019-01-25 01:00:00,  26.00,69,1014.50,   4.72,360,BUENOS AIRES
2019-01-25 02:00:00,  24.80,69,1014.10,   2.50,360,BUENOS AIRES
2019-01-25 03:00:00,  24.20,73,1013.70,   2.50,360,BUENOS AIRES
2019-01-25 04:00:00,  23.90,76,1013.60,   3.06,360,BUENOS AIRES
2019-01-25 05:00:00,  23.40,79,1013.90,   3.61,360,BUENOS AIRES
2019-01-25 06:00:00,  22.90,82,1013.30,   1.94,360,BUENOS AIRES
2019-01-25 07:00:00,  22.80,82,1013.70,   3.06,360,BUENOS AIRES
2019-01-25 08:00:00,  23.00,82,1013.70,   4.72,360,BUENOS AIRES
2019-01-25 09:00:00,  22.80,88,1016.10,   0.00,0,BUENOS AIRES
2019-01-25 10:00:00,  22.20,93,1015.70,   1.67,90,BUENOS AIRES
2019-01-25 11:00:00,  22.60,91,1016.50,   1.11,90,BUENOS AIRES
2019-01-25 12:00:00,  22.60,93,1014.30,   1.94,50,BUENOS AIRES
2019-01-25 13:00:00,  23.40,90,1012.50,   3.06,50,BUENOS AIRES
2019-01-25 14:00:00,  22.80,93,1012.50,   1.67,50,BUENOS AIRES
2019-01-25 15:00:00,  22.80,91,1012.50,   5.28,50,BUENOS AIRES
2019-01-25 16:00:00,  23.40,91,1010.80,   5.28,320,BUENOS AIRES
2019-01-25 17:00:00,  23.20,86,1010.60,   6.11,320,BUENOS AIRES
2019-01-25 18:00:00,  23.40,90,1007.20,   4.72,320,BUENOS AIRES
2019-01-25 19:00:00,  24.60,82,1006.50,   5.28,320,BUENOS AIRES
2019-01-25 20:00:00,  23.60,88,1009.30,   1.11,180,BUENOS AIRES
2019-01-25 21:00:00,  23.20,91,1009.40,   1.67,140,BUENOS AIRES
2019-01-25 22:00:00,  23.00,90,1010.50,   1.67,140,BUENOS AIRES
2019-01-25 23:00:00,  22.40,90,1010.60,   1.67,90,BUENOS AIRES
2019-01-26 00:00:00,  22.70,94,1010.70,   1.11,50,BUENOS AIRES
2019-01-26 01:00:00,  22.90,94,1011.20,   0.56,360,BUENOS AIRES
2019-01-26 02:00:00,  23.20,95,1011.20,   1.11,360,BUENOS AIRES
2019-01-26 03:00:00,  23.30,96,1011.50,   0.00,0,BUENOS AIRES
2019-01-26 04:00:00,  23.40,95,1011.80,   0.00,0,BUENOS AIRES
2019-01-26 05:00:00,  23.60,95,1011.10,   1.11,320,BUENOS AIRES
2019-01-26 06:00:00,  23.40,95,1011.20,   0.56,180,BUENOS AIRES
2019-01-26 07:00:00,  23.00,91,1011.70,   0.56,140,BUENOS AIRES
2019-01-26 08:00:00,  23.70,88,1011.90,   1.67,90,BUENOS AIRES
2019-01-26 09:00:00,  25.60,81,1012.60,   2.50,90,BUENOS AIRES
2019-01-26 10:00:00,  28.30,69,1013.30,   1.67,50,BUENOS AIRES
2019-01-26 11:00:00,  29.80,65,1013.10,   1.94,180,BUENOS AIRES
2019-01-26 12:00:00,  31.30,62,1012.90,   1.67,90,BUENOS AIRES
2019-01-26 13:00:00,  32.20,58,1013.00,   0.00,0,BUENOS AIRES
2019-01-26 14:00:00,  31.70,61,1013.10,   2.50,320,BUENOS AIRES
2019-01-26 15:00:00,  31.80,59,1012.80,   3.06,320,BUENOS AIRES
2019-01-26 16:00:00,  30.60,65,1012.30,   1.94,360,BUENOS AIRES
2019-01-26 17:00:00,  31.60,64,1011.80,   2.50,90,BUENOS AIRES
2019-01-26 18:00:00,  30.60,67,1012.20,   3.06,50,BUENOS AIRES
2019-01-26 19:00:00,  28.70,71,1012.40,   3.06,50,BUENOS AIRES
2019-01-26 20:00:00,  28.10,72,1012.90,   3.61,360,BUENOS AIRES
2019-01-26 21:00:00,  27.30,79,1013.30,   3.06,90,BUENOS AIRES
2019-01-26 22:00:00,  27.00,74,1013.60,   3.06,140,BUENOS AIRES
2019-01-26 23:00:00,  26.90,71,1013.60,   1.94,50,BUENOS AIRES
2019-01-27 00:00:00,  26.20,83,1013.50,   1.11,90,BUENOS AIRES
2019-01-27 01:00:00,  25.50,84,1013.90,   1.94,90,BUENOS AIRES
2019-01-27 02:00:00,  25.00,85,1013.60,   1.67,90,BUENOS AIRES
2019-01-27 03:00:00,  24.80,85,1013.10,   1.94,90,BUENOS AIRES
2019-01-27 04:00:00,  25.00,86,1013.10,   1.67,50,BUENOS AIRES
2019-01-27 05:00:00,  25.20,86,1013.20,   1.67,140,BUENOS AIRES
2019-01-27 06:00:00,  25.10,88,1013.30,   1.11,90,BUENOS AIRES
2019-01-27 07:00:00,  25.40,89,1013.70,   1.94,50,BUENOS AIRES
2019-01-27 08:00:00,  26.20,84,1013.80,   1.67,90,BUENOS AIRES
2019-01-27 09:00:00,  26.80,81,1013.60,   5.28,90,BUENOS AIRES
2019-01-27 10:00:00,  28.60,75,1013.20,   2.50,50,BUENOS AIRES
2019-01-27 11:00:00,  29.20,71,1013.00,   1.67,50,BUENOS AIRES
2019-01-27 12:00:00,  30.40,64,1012.70,   3.06,50,BUENOS AIRES
2019-01-27 13:00:00,  31.20,61,1012.10,   1.94,50,BUENOS AIRES
2019-01-27 14:00:00,  30.20,71,1011.60,   1.67,50,BUENOS AIRES
2019-01-27 15:00:00,  31.40,65,1011.20,   3.61,360,BUENOS AIRES
2019-01-27 16:00:00,  30.60,70,1010.20,   1.67,90,BUENOS AIRES
2019-01-27 17:00:00,  30.80,68,1010.20,   2.50,50,BUENOS AIRES
2019-01-27 18:00:00,  30.20,67,1009.60,   1.67,320,BUENOS AIRES
2019-01-27 19:00:00,  29.10,74,1009.30,   0.00,0,BUENOS AIRES
2019-01-27 20:00:00,  28.50,76,1009.00,   1.94,50,BUENOS AIRES
2019-01-27 21:00:00,  28.00,80,1009.20,   1.67,50,BUENOS AIRES
2019-01-27 22:00:00,  27.90,79,1009.70,   2.50,320,BUENOS AIRES
2019-01-27 23:00:00,  28.00,81,1009.60,   1.67,320,BUENOS AIRES
2019-01-28 00:00:00,  27.90,79,1010.10,   1.94,320,BUENOS AIRES
2019-01-28 01:00:00,  27.70,82,1009.50,   3.61,320,BUENOS AIRES
2019-01-28 02:00:00,  27.60,84,1009.00,   0.56,320,BUENOS AIRES
2019-01-28 03:00:00,  27.00,87,1009.20,   1.11,320,BUENOS AIRES
2019-01-28 04:00:00,  27.50,86,1009.10,   3.61,320,BUENOS AIRES
2019-01-28 05:00:00,  27.40,84,1008.90,   1.11,320,BUENOS AIRES
2019-01-28 06:00:00,  27.20,81,1009.10,   1.67,320,BUENOS AIRES
2019-01-28 07:00:00,  27.30,81,1009.90,   1.94,320,BUENOS AIRES
2019-01-28 08:00:00,  27.70,79,1010.20,   1.67,320,BUENOS AIRES
2019-01-28 09:00:00,  27.90,79,1010.10,   2.50,320,BUENOS AIRES
2019-01-28 10:00:00,  29.90,67,1009.20,   3.61,320,BUENOS AIRES
2019-01-28 11:00:00,  32.00,65,1009.60,   3.06,320,BUENOS AIRES
2019-01-28 12:00:00,  33.20,60,1009.30,   1.94,270,BUENOS AIRES
2019-01-28 13:00:00,  35.00,53,1009.10,   3.06,270,BUENOS AIRES
2019-01-28 14:00:00,  35.50,51,1009.00,   3.61,270,BUENOS AIRES
2019-01-28 15:00:00,  35.90,51,1008.40,   4.72,270,BUENOS AIRES
