date,PM2.5,Cl,NO3,SO4,Na,NH4,Mg,Al,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Mo,Ag,Cd,Sb,Ba,Pb,OCPk1 C,OCPk2 C,OCPk3 C,OCPk4 C,OCPk5 C,Pyrol C,ECPk1 C,ECPk2 C,ECPk3 C,ECPk4 C,ECPk5 C,ECPk6 C,C Orgánico,C Elemental,C Total,Event,ws,wd,temp,rh,pres,blh
2020-01-26 08:00:00,19.59,0.263,0.631,0.8556,0.3816,0.1899,0.2741,0.4108,0.2181,0.7298,0.02121,0.0005255,0.003823,0.007035,0.4242,0.0001246,0.06659,0.003398,0.04098,0.0002474,0,0.0002689,0,0.0001135,0.002123,0.006615,0.005147,1.971,1.327,0.5247,1.037,0.008921,0.8604,0.115,0.6465,0.5193,0.1141,0.02353,0.02647,4.513,0.567,5.081,S,0,0,297.8,67,1004,180.3
2020-01-26 09:00:00,19.59,0.263,0.631,0.8556,0.3816,0.1899,0.2741,0.4108,0.2181,0.7298,0.02121,0.0005255,0.003823,0.007035,0.4242,0.0001246,0.06659,0.003398,0.04098,0.0002474,0,0.0002689,0,0.0001135,0.002123,0.006615,0.005147,1.971,1.327,0.5247,1.037,0.008921,0.8604,0.115,0.6465,0.5193,0.1141,0.02353,0.02647,4.513,0.567,5.081,S,1.5,143,299.4,63,1004,202.6
2020-01-26 10:00:00,19.59,0.263,0.631,0.8556,0.3816,0.1899,0.2741,0.4108,0.2181,0.7298,0.02121,0.0005255,0.003823,0.007035,0.4242,0.0001246,0.06659,0.003398,0.04098,0.0002474,0,0.0002689,0,0.0001135,0.002123,0.006615,0.005147,1.971,1.327,0.5247,1.037,0.008921,0.8604,0.115,0.6465,0.5193,0.1141,0.02353,0.02647,4.513,0.567,5.081,S,3.1,144,301.4,54,1005,212.4
2020-01-26 11:00:00,19.59,0.263,0.631,0.8556,0.3816,0.1899,0.2741,0.4108,0.2181,0.7298,0.02121,0.0005255,0.003823,0.007035,0.4242,0.0001246,0.06659,0.003398,0.04098,0.0002474,0,0.0002689,0,0.0001135,0.002123,0.006615,0.005147,1.971,1.327,0.5247,1.037,0.008921,0.8604,0.115,0.6465,0.5193,0.1141,0.02353,0.02647,4.513,0.567,5.081,S,2.6,142,302.9,41,1005,255.2
2020-01-28 12:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,2.6,356,298.4,56,1010,472
2020-01-28 13:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,3.1,358,300,51,1009,571.4
2020-01-28 14:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,3.6,5,300.9,47,1008,718.3
2020-01-28 15:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,2.1,51,301.8,47,1007,838.9
2020-01-28 16:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,3.1,52,302.9,41,1005,895.9
2020-01-28 17:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,3.1,51,302.9,39,1005,922.5
2020-01-28 18:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,3.6,48,302.6,41,1004,952.8
2020-01-28 19:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,3.1,48,301.9,31,1003,969.3
2020-01-28 20:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,1.5,320,300.9,39,1003,960.8
2020-01-28 21:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,1,317,300,46,1003,909.2
2020-01-28 22:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,2.1,321,300.2,45,1003,609.4
2020-01-28 23:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,3.6,318,300.2,48,1003,422
2020-01-29 00:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,3.1,318,299.9,55,1002,416.2
2020-01-29 01:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,1.5,317,299.5,48,1004,486.2
2020-01-29 02:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,1.5,322,299.4,53,1004,452.3
2020-01-29 03:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,2.1,325,298.8,56,1005,416.1
2020-01-29 04:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,1,231,296.9,73,1006,353.8
2020-01-29 05:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,0,0,296.4,72,1005,238.4
2020-01-29 06:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,1,144,296.4,71,1005,174.3
2020-01-29 07:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,1.5,53,296.4,71,1005,141.3
2020-01-29 08:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,2.6,54,297.4,65,1005,137.9
2020-01-29 09:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,0.5,273,298.4,67,1006,193.9
2020-01-29 10:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,3.6,179,300.4,60,1007,153.2
2020-01-29 11:00:00,23.15,0.3695,0.6564,0.7219,0.3934,0.1347,0.1674,0.304,0.1484,0.4244,0.01504,0.0008755,0.0007326,0.003861,0.1509,0,0.01494,0.004916,0.05705,0.0002891,4.335e-05,0.0001454,0,0,0.001688,0.003972,0.003246,2.209,1.561,0.5672,0.9463,0.01209,1.082,0.1564,0.8661,0.936,0.2033,0.02386,0.02744,5.248,1.114,6.363,,3.6,183,300.4,55,1008,236.7
2020-01-31 12:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,3.1,316,299.9,29,1012,340.4
2020-01-31 13:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,3.1,267,300.6,33,1012,546.1
2020-01-31 14:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1.5,94,300.9,27,1012,845.1
2020-01-31 15:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,2.1,359,301.4,26,1011,1017
2020-01-31 16:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,3.6,356,300.9,27,1011,1093
2020-01-31 17:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1.5,358,300.9,26,1011,1149
2020-01-31 18:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1.5,359,300.1,32,1010,1156
2020-01-31 19:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1.5,336,298.9,39,1010,1074
2020-01-31 20:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,3.1,49,297.9,42,1010,1000
2020-01-31 21:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,0.5,1,297.4,46,1010,837.6
2020-01-31 22:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1.5,48,296.9,51,1011,333
2020-01-31 23:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1,356,296.6,53,1011,217.3
2020-02-01 00:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,3.6,3,296.6,56,1011,204.7
2020-02-01 01:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,2.1,3,296.1,55,1011,213.9
2020-02-01 02:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1.5,358,295.8,61,1010,230.4
2020-02-01 03:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1,357,295.2,67,1010,240.4
2020-02-01 04:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1,319,294.6,64,1010,234.6
2020-02-01 05:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1,267,292.6,73,1011,196.4
2020-02-01 06:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1,266,291.6,77,1011,168.9
2020-02-01 07:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1,359,292.6,67,1012,160.4
2020-02-01 08:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1,316,296.1,54,1012,157.2
2020-02-01 09:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1,320,297.4,49,1012,148
2020-02-01 10:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,2.6,324,299.9,43,1012,144
2020-02-01 11:00:00,,0.2661,0.7993,0.6404,0.471,0.1325,0.2057,0.2046,0.1196,0.3822,0.008592,0.0005941,0.0003596,0.003284,0.1256,0,0,0.001958,0.003535,0.0001948,0.00139,0.0002669,0,0,0.00168,0.006002,0.001527,1.983,1.214,0.4761,0.8863,0.008451,0.6085,0.07632,0.4721,0.981,0.2469,0.01784,0.01955,3.686,1.184,4.87,no,1.5,226,301.6,42,1012,193.6
2020-02-03 12:00:00,20.24,0.2941,0.5245,0.9703,0.4737,0.1554,0.2188,0.2338,0.1489,0.4048,0.009839,0.002402,0.002571,0.002997,0.1369,0.000128,0,0,0.006119,0,0,0.000231,0,0,0.0004008,0.006341,0.0006313,1.829,1.208,0.5147,0.9676,0.008273,0.4672,0.06599,0.4139,0.8106,0.2128,0.02125,0.01803,3.575,1.055,4.63,no,4.1,320,304.8,51,1012,366.1
2020-02-03 13:00:00,20.24,0.2941,0.5245,0.9703,0.4737,0.1554,0.2188,0.2338,0.1489,0.4048,0.009839,0.002402,0.002571,0.002997,0.1369,0.000128,0,0,0.006119,0,0,0.000231,0,0,0.0004008,0.006341,0.0006313,1.829,1.208,0.5147,0.9676,0.008273,0.4672,0.06599,0.4139,0.8106,0.2128,0.02125,0.01803,3.575,1.055,4.63,no,4.1,358,305.4,48,1012,453.4
2020-02-03 14:00:00,20.24,0.2941,0.5245,0.9703,0.4737,0.1554,0.2188,0.2338,0.1489,0.4048,0.009839,0.002402,0.002571,0.002997,0.1369,0.000128,0,0,0.006119,0,0,0.000231,0,0,0.0004008,0.006341,0.0006313,1.829,1.208,0.5147,0.9676,0.008273,0.4672,0.06599,0.4139,0.8106,0.2128,0.02125,0.01803,3.575,1.055,4.63,no,4.1,338,306.5,42,1011,709.7
2020-02-03 15:00:00,20.24,0.2941,0.5245,0.9703,0.4737,0.1554,0.2188,0.2338,0.1489,0.4048,0.009839,0.002402,0.002571,0.002997,0.1369,0.000128,0,0,0.006119,0,0,0.000231,0,0,0.0004008,0.006341,0.0006313,1.829,1.208,0.5147,0.9676,0.008273,0.4672,0.06599,0.4139,0.8106,0.2128,0.02125,0.01803,3.575,1.055,4.63,no,4.6,322,307.8,37,1011,915.2
2020-02-03 16:00:00,20.24,0.2941,0.5245,0.9703,0.4737,0.1554,0.2188,0.2338,0.1489,0.4048,0.009839,0.002402,0.002571,0.002997,0.1369,0.000128,0,0,0.006119,0,0,0.000231,0,0,0.0004008,0.006341,0.0006313,1.829,1.208,0.5147,0.9676,0.008273,0.4672,0.06599,0.4139,0.8106,0.2128,0.02125,0.01803,3.575,1.055,4.63,no,4.6,357,308.1,35,1010,1014
2020-02-03 17:00:00,20.24,0.2941,0.5245,0.9703,0.4737,0.1554,0.2188,0.2338,0.1489,0.4048,0.009839,0.002402,0.002571,0.002997,0.1369,0.000128,0,0,0.006119,0,0,0.000231,0,0,0.0004008,0.006341,0.0006313,1.829,1.208,0.5147,0.9676,0.008273,0.4672,0.06599,0.4139,0.8106,0.2128,0.02125,0.01803,3.575,1.055,4.63,no,2.6,357,306.9,41,1009,977.5
2020-02-03 18:00:00,20.24,0.2941,0.5245,0.9703,0.4737,0.1554,0.2188,0.2338,0.1489,0.4048,0.009839,0.002402,0.002571,0.002997,0.1369,0.000128,0,0,0.006119,0,0,0.000231,0,0,0.0004008,0.006341,0.0006313,1.829,1.208,0.5147,0.9676,0.008273,0.4672,0.06599,0.4139,0.8106,0.2128,0.02125,0.01803,3.575,1.055,4.63,no,3.6,25,306.1,39,1009,989
2020-02-03 19:00:00,20.24,0.2941,0.5245,0.9703,0.4737,0.1554,0.2188,0.2338,0.1489,0.4048,0.009839,0.002402,0.002571,0.002997,0.1369,0.000128,0,0,0.006119,0,0,0.000231,0,0,0.0004008,0.006341,0.0006313,1.829,1.208,0.5147,0.9676,0.008273,0.4672,0.06599,0.4139,0.8106,0.2128,0.02125,0.01803,3.575,1.055,4.63,no,2.6,356,304.8,48,1008,1006
