date,NO,NO2,NOx,CO,O3,SO2,aqsite,t2,rh2,slp,wspd,wdir,calm,meteosite,gas_emcycle,aer_emcycle,month,U,V,daynight,datatype
2019-02-23T00:00:00Z,0.010933333333333333,0.025516666666666667,0.03641666666666667,0.41961666666666664,0.004516666666666667,0.0027333333333333333,CNEA-CAC,24.3,94,1009.1,1.67,50,0,OBS,0.3154,0.502090782687586,02,1.6114932675818292,-0.438166005685561,night,training
2019-02-23T01:00:00Z,0.004666666666666667,0.013083333333333334,0.017666666666666667,0.2567333333333333,0.011349999999999999,0.0022,CNEA-CAC,23.8,93,1008.9,1.94,50,0,OBS,0.332,0.418408985572988,02,1.8720340952746999,-0.5090072161856218,night,training
2019-02-23T02:00:00Z,0.006733333333333333,0.017216666666666665,0.024050000000000002,0.25801666666666667,0.00695,0.002966666666666667,CNEA-CAC,23.1,93,1008.3,2.5,50,0,OBS,0.3154,0.353585058230694,02,2.412415071230283,-0.6559371342598219,night,training
2019-02-23T03:00:00Z,0.006966666666666667,0.0159,0.022833333333333334,0.26416666666666666,0.007333333333333332,0.0033666666666666667,CNEA-CAC,23.5,94,1008.7,1.67,140,0,OBS,0.2075,0.322155275276855,02,-0.3303486685871279,1.6370002312653202,night,training
2019-02-23T04:00:00Z,0.0059,0.013183333333333333,0.019183333333333333,0.23186666666666667,0.009766666666666667,0.0022166666666666667,CNEA-CAC,24,94,1007.3,1.11,140,0,OBS,0.166,0.282868046584555,02,-0.21957306714473773,1.088066021978746,night,training
2019-02-23T05:00:00Z,0.010183333333333332,0.018666666666666668,0.028866666666666665,0.26081666666666664,0.0049,0.0022166666666666667,CNEA-CAC,24.4,91,1006.4,1.94,50,0,OBS,0.2158,0.275010600846095,02,1.8720340952746999,-0.5090072161856218,night,training
2019-02-23T06:00:00Z,0.024866666666666665,0.020766666666666666,0.04565,0.37365,0.003516666666666667,0.0022,CNEA-CAC,24.5,89,1007.1,1.67,50,0,OBS,0.4067,0.298582938061475,02,1.6114932675818292,-0.438166005685561,morning,training
2019-02-23T07:00:00Z,0.0271,0.023316666666666666,0.05051666666666667,0.39053333333333334,0.0020666666666666663,0.0022,CNEA-CAC,24.1,92,1006.6,1.94,50,0,OBS,0.82502,0.361442503969154,02,1.8720340952746999,-0.5090072161856218,morning,training
2019-02-23T08:00:00Z,0.014033333333333333,0.017016666666666666,0.031033333333333333,0.29865,0.004316666666666667,0.0022,CNEA-CAC,24.1,92,1007.2,0.56,90,0,OBS,1.1039,0.777887128107527,02,-0.25092122503233527,0.5006381316163124,morning,training
2019-02-23T09:00:00Z,0.02808333333333333,0.019883333333333333,0.04795,0.3998833333333333,0.0018000000000000004,0.0022,CNEA-CAC,23.3,92,1008.5,1.67,90,0,OBS,1.1205,1.076470066169,02,-0.7482829389357141,1.4929744282129316,morning,training
2019-02-23T10:00:00Z,0.03065,0.020983333333333333,0.051533333333333334,0.41901666666666665,0.0012333333333333337,0.0022,CNEA-CAC,23.7,91,1007.3,1.67,90,0,OBS,1.1039,1.10789984912284,02,-0.7482829389357141,1.4929744282129316,morning,training
2019-02-23T11:00:00Z,0.0046166666666666665,0.0082,0.012816666666666667,0.2535,0.013183333333333332,0.002116666666666667,CNEA-CAC,23.8,91,1006.7,1.11,320,0,OBS,1.0873,1.10789984912284,02,1.0031126742873817,-0.4752525251737413,morning,training
2019-02-23T12:00:00Z,0.0058000000000000005,0.0094333333333333335,0.0153,0.2814333333333333,0.0149,0.0022,CNEA-CAC,24.3,90,1006.9,0,0,1,OBS,1.07485,1.1157572948613,02,0,0,day,training
2019-02-23T13:00:00Z,0.022433333333333333,0.023616666666666668,0.04595,0.48285,0.0053166666666666675,0.0022,CNEA-CAC,25.3,86,1006.5,0,0,1,OBS,1.0707,1.1157572948613,02,0,0,day,training
2019-02-23T14:00:00Z,0.021466666666666665,0.027733333333333332,0.04923333333333334,0.51175,0.0034000000000000002,0.0022,CNEA-CAC,25,89,1005.5,1.67,180,0,OBS,1.0624,1.12361474059976,02,-0.999428315326623,-1.337924901675497,day,training
2019-02-23T15:00:00Z,0.015083333333333334,0.0231,0.03816666666666667,0.47145,0.013983333333333334,0.0022,CNEA-CAC,25,89,1004.5,0,0,1,OBS,1.079,1.1550445235536,02,0,0,day,training
2019-02-23T16:00:00Z,0.012966666666666666,0.02435,0.037316666666666665,0.44225,0.012533333333333334,0.0022,CNEA-CAC,26.1,84,1003.6,1.94,140,0,OBS,1.0956,1.17075941503052,02,-0.3837583335682803,1.9016649393142044,day,training
2019-02-23T17:00:00Z,0.012933333333333333,0.025616666666666666,0.038483333333333335,0.44808333333333333,0.012533333333333334,0.0021833333333333336,CNEA-CAC,25.7,84,1003.6,0.56,140,0,OBS,1.12465,1.17861686076898,02,-0.11077560144239021,0.5489342092865745,day,training
2019-02-23T18:00:00Z,0.016116666666666668,0.0266,0.04276666666666667,0.47795,0.0072,0.0022,CNEA-CAC,25.7,83,1003,1.67,140,0,OBS,1.1703,1.18647430650744,02,-0.3303486685871279,1.6370002312653202,day,training
2019-02-23T19:00:00Z,0.019566666666666666,0.024883333333333334,0.044316666666666664,0.5390833333333334,0.0011000000000000003,0.0022,CNEA-CAC,24.9,85,1001.8,0,0,1,OBS,1.2865,1.17075941503052,02,0,0,day,training
2019-02-23T20:00:00Z,0.0237,0.026066666666666665,0.04978333333333333,0.6429833333333334,1.0559498472139239e-4,0.0021833333333333336,CNEA-CAC,24.1,91,1001.2,1.11,360,0,OBS,1.33298,1.17861686076898,02,-0.31489711155004535,1.0643964529898804,day,training
2019-02-23T21:00:00Z,0.010016666666666667,0.0251,0.03506666666666667,0.64225,3.431845013983548e-5,0.0017666666666666668,CNEA-CAC,24.1,92,1001.4,1.67,270,0,OBS,1.3031,1.09218495764592,02,1.6439178575562832,-0.293996730606923,night,training
2019-02-23T22:00:00Z,0.01845,0.0256,0.04405,0.6741,2.9093563032802196e-4,0.0021833333333333336,CNEA-CAC,24,93,1003.1,0,0,1,OBS,0.747,0.920499768260574,02,0,0,night,training
2019-02-23T23:00:00Z,0.016016666666666665,0.02001666666666667,0.03598333333333333,0.50165,3.9013420173432677e-4,0.0022,CNEA-CAC,23.5,93,1003.3,1.11,230,0,OBS,0.3015,0.506627747591389,02,-0.8743424952260144,-0.6838312664992345,night,training
2019-02-24T00:00:00Z,0.021066666666666668,0.020050000000000002,0.04115,0.5443666666666667,7.930988818407058e-5,0.0021833333333333336,CNEA-CAC,23.4,92,1003.5,0,0,1,OBS,0.2546,0.405302198073111,02,0,0,night,training
2019-02-24T01:00:00Z,0.0204,0.020383333333333333,0.0407,0.5071166666666667,2.1240826055873185e-4,0.0022,CNEA-CAC,22.7,93,1002.7,0.56,180,0,OBS,0.268,0.337751831727593,02,-0.33513763867240054,-0.4486454760109452,night,training
2019-02-24T02:00:00Z,0.025183333333333332,0.022099999999999998,0.04725,0.5399666666666667,1.361395901767537e-4,0.0022,CNEA-CAC,22.2,95,1003.8,1.11,140,0,OBS,0.2546,0.285424083150078,02,-0.21957306714473773,1.088066021978746,night,training
2019-02-24T03:00:00Z,0.011583333333333333,0.019816666666666666,0.0314,0.40568333333333334,0.0013,0.0017666666666666668,CNEA-CAC,21.9,96,1003.2,0,0,1,OBS,0.1675,0.260053053536738,02,0,0,night,training
